claim_id,parameter_id,environment,minimum,maximum,unit,extraction_status,scientific_review_status,classification,support_type,provenance_status,source_registry_ids,matched_range_id,reviewed_at,review_notes
0cdeb5e33b640d63,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
d7c9155f8f403f0a,bromine,unspecified,3,6,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-what-you-can-do-hot-tubs,range-bromine-hottub-routine,phase-7e-mechanical-pass,Value overlaps range-bromine-hottub-routine (SUPPORTED): CDC hot-tub guidance references a 4-8 ppm bromine range; some secondary industry sources cite a narrower practical 3-5 ppm operating target inside this range.
d82f11165634fed9,bromine,unspecified,1,3,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,Value 1-3 ppm does not overlap any canonical range for bromine/unspecified (checked: range-bromine-hottub-routine).
fb5bff8c834b241a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
189be23df27405cb,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
45882bac7c33dd5b,,hot_tub,3,6,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
76de72f86aab0d16,bromine,both,3,6,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-what-you-can-do-hot-tubs,range-bromine-hottub-routine,phase-7e-mechanical-pass,Value overlaps range-bromine-hottub-routine (SUPPORTED): CDC hot-tub guidance references a 4-8 ppm bromine range; some secondary industry sources cite a narrower practical 3-5 ppm operating target inside this range.
a3fdd66a827fca4f,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
711612684f7daac3,lsi,pool,200,400,ppm,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
8a5306fbc6f56b4e,calcium_hardness,pool,200,400,ppm,CARRIED_CONTEXT,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ch-public-pool-standard,phase-7e-mechanical-pass,"Value overlaps range-ch-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: calcium hardness 150-1,000 ppm acceptable for public pools."
3905471c82bc220d,calcium_hardness,pool,150,250,ppm,CARRIED_CONTEXT,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ch-public-pool-standard,phase-7e-mechanical-pass,"Value overlaps range-ch-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: calcium hardness 150-1,000 ppm acceptable for public pools."
7b7793574322fd00,calcium_hardness,hot_tub,150,250,ppm,CORRECT_EXTRACTION,AMBIGUOUS,REQUIRES_EXPERT_REVIEW,,EXPERT_REVIEW_REQUIRED,,,phase-7e-mechanical-pass,Claim family exists (claim-ch-target) but no canonical range covers this specific environment/context -- needs individual human review.
d4d6e1acd93865a3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
72aa74f581cbcad6,calcium_hardness,pool,200,400,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ch-public-pool-standard,phase-7e-mechanical-pass,"Value overlaps range-ch-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: calcium hardness 150-1,000 ppm acceptable for public pools."
c3e94ef75ff86bdf,,unspecified,150,250,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
60e60ce8af141def,,pool,200,400,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
cb9835ba7f3b3fe3,,pool,150,250,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
fe6ec5847589e0a0,calcium_hardness,hot_tub,150,250,ppm,CORRECT_EXTRACTION,AMBIGUOUS,REQUIRES_EXPERT_REVIEW,,EXPERT_REVIEW_REQUIRED,,,phase-7e-mechanical-pass,Claim family exists (claim-ch-target) but no canonical range covers this specific environment/context -- needs individual human review.
bc0a3a8ba5447f76,,pool,65,65,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
82cf7f05bdee8d1a,,pool,73,73,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
c6d4db67f9a399e6,,pool,65,65,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
b9e49a3dd2370b48,,pool,65,73,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
d99e04ec72369d03,,pool,65,73,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
a163ca62b44b73a5,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
b7a975e0115b7e9b,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7e775aad5e5e8e09,,unspecified,65,73,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
ec50a23a971d2b26,,pool,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
bb246e5f6f1542fc,,pool,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
c7bf5e47e9d8cee0,,hot_tub,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
fd36093250221e4d,ph,hot_tub,2,2,ph_units,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 2-2 ph_units does not overlap any canonical range for ph/hot_tub (checked: range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine)."
f86db4e02b320ce5,ph,pool,2,2,ph_units,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
415c4fde4133185a,ph,pool,2,2,ph_units,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
edd8db06d2aa5a59,,unspecified,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
ccdf298ed77e4365,,pool,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
52701bd893d1b6c1,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
239f1bdf162875e5,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
736cd8d1bcb3aaee,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ac24711bf76ef318,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0712bc44dbe46387,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
bd3c92e7896ef9f3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
58592832ef60f77c,free_chlorine,both,0,0,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 0-0 ppm does not overlap any canonical range for free_chlorine/both (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
a3433212c9fa2e32,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
1156c31fad77947c,combined_chlorine,pool,0.5,0.5,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
25fa8431331d4f34,combined_chlorine,pool,2,2,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
c59b22cb4f151ef4,,pool,2,2,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
38f40a95036000b0,,pool,3,3,,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
d36380053efc293c,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
9fb069cffb2e8089,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
1bf8a0a46cfcd90a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
a3742db942166efd,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
50cbc19aa9ae3335,combined_chlorine,pool,0.5,0.5,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
46fa946aeb3d1746,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
4c13e41107214adb,free_chlorine,pool,15,30,minutes,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
3053af1260d6720d,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
a1ee9fc0d3a82f7d,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ba09a7c793b54539,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
683b47c8aa203163,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
39f45d280255fe81,free_chlorine,pool,15,30,minutes,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
9ec137b3a2a506d9,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
5a623dcaed1729cc,cyanuric_acid,pool,30,50,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_NOT_FOUND,,EXPERT_REVIEW_REQUIRED,,range-cya-residential-routine-outdoor,phase-7e-mechanical-pass,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
8e5a5747abb669b8,cyanuric_acid,pool,30,50,ppm,CARRIED_CONTEXT,REQUIRES_REVIEW,SOURCE_NOT_FOUND,,EXPERT_REVIEW_REQUIRED,,range-cya-residential-routine-outdoor,phase-7e-mechanical-pass,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
a3da46cee8ea4111,salt,pool,60,80,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 60-80 ppm does not overlap any canonical range for salt/pool (checked: range-salt-generic-operating, range-salt-pentair, range-salt-autopilot)."
c13398a8d0ad376b,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0af07f73f6e2e8ff,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
b72bbe9e38cac24c,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
566fbdd0fbad6f76,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
b293065e82af765c,,pool,30,50,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
9a000601eaaf40a3,salt,pool,60,80,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 60-80 ppm does not overlap any canonical range for salt/pool (checked: range-salt-generic-operating, range-salt-pentair, range-salt-autopilot)."
4200d884cf195c11,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
1eefa02788df4cc4,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
89accf5a3262f6ee,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
4c97352e5936c3d6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
638a771ccfede933,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
51f9f3c70d6192a0,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ae1428f1909c916b,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
95fa66fd60cbff4d,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7ede48c856f46c3b,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
cca7ee69c79055a6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7f3d5edfef4abfc4,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
954305bc32cdc329,free_chlorine,both,0,0,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,"Value 0-0 ppm does not overlap any canonical range for free_chlorine/both (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
258e0316bb1f7a67,total_chlorine,unspecified,0,0,ppm,CARRIED_CONTEXT,AMBIGUOUS,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,"claim_type=CALCULATED_VALUE asserts an example/instance, not a general recommendation."
3335d687c29fbcba,total_chlorine,unspecified,0.5,0.5,ppm,CARRIED_CONTEXT,AMBIGUOUS,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,"claim_type=CALCULATED_VALUE asserts an example/instance, not a general recommendation."
4bce58543197218a,combined_chlorine,unspecified,40,80,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
c1d138499183e472,combined_chlorine,unspecified,0.5,0.5,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_CONFLICT,CONFLICTING,CONFLICTING,,,phase-7e-mechanical-pass,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
7d11f32560bd363a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
6279daa553d8745b,,unspecified,0,0,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
294d99cf388838fd,,unspecified,0.5,0.5,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
9531edf20e500f32,salt,pool,5000,6000,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
3acc9c3f90c010aa,salt,pool,3000,3400,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_NOT_FOUND,,EXPERT_REVIEW_REQUIRED,,range-salt-generic-operating,phase-7e-mechanical-pass,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
f5f8e086421d4ca4,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
583e956d555e94c6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
5729c19dcbbd1e79,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ddf0f3b9670de442,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
803ee9baf3724554,salt,pool,5000,6000,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
