url,section,claim,claim_type,units,confidence,source_present,source_quality,cross_page_consistency,risk_level,review_required
glossary/bromine.html,free chlorine,Ideal Range: 3–6 ppm Calculators Hot Tub Chlorine Calculator Hot Tub Shock Calculator Related Free Chlorine Hot Tub Oxidation Full entity details → Glossary 2 min read Updated 2026-06-01 Bromine Bromine is a halogen sanitiser used in pool and spa water that forms hypobromous acid (HOBr) as its activ…,RANGE,3–6 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/bromine.html,bromine,Definition Details Values Definition Bromine is a halogen sanitiser used in pool and spa water that forms hypobromous acid (HOBr) as its active disinfectant form. &#127919; Typical Values: Hot tubs and spas: 3–6 ppm; Indoor pools: 3–6 ppm In Plain Language Bromine works similarly to chlorine but has…,RANGE,3–6 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/bromine.html,bromine,"Unlike chlorine, bromine cannot be stabilised against UV, making it impractical for outdoor pools in direct sunlight.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/bromine.html,bromine,Bromine target: 3–6 ppm (compared to 1–3 ppm for chlorine).,RANGE,3–6 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/bromine.html,bromine,Why It Matters Bromine is the preferred sanitiser for indoor spas and hot tubs.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/bromine.html,general,Its stability at high temperatures makes it more effective than chlorine in these applications.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/bromine.html,bromine,Typical Values &#127919; Hot tubs and spas: 3–6 ppm; Indoor pools: 3–6 ppm Related Resources Hot Tub Chlorine Calculator Bromine Vs Chlorine Last reviewed: 2026-06-01,RANGE,3–6 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hardness.html,calcium hardness,"Calcium Hardness chemical The concentration of dissolved calcium in pool water, affecting scaling and corrosion tendency.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/calcium-hardness.html,total alkalinity,Ideal Range: 200–400 ppm Calculators Chemical Calculator Related Langelier Saturation Index pH Total Alkalinity Scaling Corrosion Concrete Pool Full entity details → Glossary 2 min read Updated 2026-06-01 Calcium Hardness Calcium hardness measures the concentration of dissolved calcium ions in pool …,RANGE,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hardness.html,calcium hardness,"Definition Details Values Definition Calcium hardness measures the concentration of dissolved calcium ions in pool water, expressed in ppm. &#127919; Typical Values: Plaster pools: 200–400 ppm; Vinyl/fibreglass: 150–250 ppm; Hot tubs: 150–250 ppm In Plain Language Calcium hardness determines whether…",RANGE,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hardness.html,ph,"Along with pH, temperature, and alkalinity, it determines the Langelier Saturation Index.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/calcium-hardness.html,general,Plaster pools require higher hardness (200–400 ppm) to protect surfaces.,RANGE,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hardness.html,general,Vinyl and fibreglass tolerate lower levels (150–250 ppm).,RANGE,150–250 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hardness.html,calcium hardness,Typical Values &#127919; Plaster pools: 200–400 ppm; Vinyl/fibreglass: 150–250 ppm; Hot tubs: 150–250 ppm Related Resources Chemical Calculator Understanding Calcium Hardness Lsi Formula Last reviewed: 2026-06-01,RANGE,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hypochlorite.html,shock,Calcium Hypochlorite chemical-product Granular or tablet pool shock available at 65% or 73% available chlorine (cal-hypo).,RANGE,65%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hypochlorite.html,free chlorine,"Calculators Pool Shock Calculator Related Free Chlorine Shock Treatment Calcium Hardness Breakpoint Chlorination Full entity details → Glossary 2 min read Updated 2026-06-01 Calcium Hypochlorite Calcium hypochlorite is a granular chlorine compound used primarily as pool shock, with approximately 65–…",RULE_OF_THUMB,65–73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hypochlorite.html,shock,"Definition Details Values Definition Calcium hypochlorite is a granular chlorine compound used primarily as pool shock, with approximately 65–73% available chlorine. &#127919; Typical Values: Available chlorine: 65–73%; Does not add CYA; Adds calcium In Plain Language Cal-hypo is the standard granul…",RULE_OF_THUMB,65–73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/calcium-hypochlorite.html,shock,"It does not add CYA, making it ideal for breakpoint chlorination and regular shocking.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/calcium-hypochlorite.html,shock,Why It Matters Cal-hypo is the most effective and economical shock product for regular pool maintenance.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/calcium-hypochlorite.html,shock,Typical Values &#127919; Available chlorine: 65–73%; Does not add CYA; Adds calcium Related Resources Pool Shock Calculator Shock Treatments Explained Shock Formula Last reviewed: 2026-06-01,RANGE,65–73%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/carbon-dioxide.html,ph,"Glossary 2 min read Updated 2026-06-01 Carbon Dioxide Carbon dioxide (CO2) in pool water forms carbonic acid, which influences pH and contributes to the natural downward pH drift in some systems.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,"Definition Details Values Definition Carbon dioxide (CO2) in pool water forms carbonic acid, which influences pH and contributes to the natural downward pH drift in some systems. &#127919; Typical Values: Naturally present; off-gassing rate increases with temperature and agitation In Plain Language …",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,"Pools with high aeration (waterfalls, fountains, spa jets) off-gas CO2 rapidly, which raises pH as the acidic CO2 leaves the water.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,"Conversely, adding CO2 gas (through a CO2 injection system) is an alternative to muriatic acid for pH control in commercial pools — it is safer and provides precise pH management.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,"The relationship between CO2, pH, and alkalinity is central to water balance chemistry.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,Why It Matters Understanding CO2 off-gassing explains why aerated pools and hot tubs consistently drift toward high pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/carbon-dioxide.html,ph,Typical Values &#127919; Naturally present; off-gassing rate increases with temperature and agitation Related Resources Understanding Ph Last reviewed: 2026-06-01,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chemical-compatibility.html,shock,Chlorine shock and trichlor tablets in contact can ignite.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chemical-log.html,general,"Definition Details Values Definition A chemical log is a written or digital record of every pool water test result and chemical addition, used for maintenance tracking and liability documentation. &#127919; Typical Values: Test at minimum twice weekly; record every chemical addition In Plain Languag…",CALCULATED_VALUE,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chemical-storage.html,general,"Glossary 2 min read Updated 2026-06-01 Chemical Storage Chemical storage refers to the safe storage of pool and spa chemicals to prevent degradation, accidents, and dangerous reactions.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chemical-storage.html,general,"Definition Details Values Definition Chemical storage refers to the safe storage of pool and spa chemicals to prevent degradation, accidents, and dangerous reactions. &#127919; Typical Values: Store away from heat; separate chlorine from acid; secure against unauthorised access In Plain Language Poo…",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,general,Combined Chlorine chemical Chlorine that has reacted with contaminants and is no longer effective for sanitization.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,free chlorine,Ideal Range: 0–0 ppm Calculators Pool Shock Calculator Hot Tub Shock Calculator Chemical Calculator Related Free Chlorine Total Chlorine Shock Treatment Breakpoint Chlorination Full entity details → Glossary 2 min read Updated 2026-06-01 Chloramine Chloramines are compounds formed when free chlorine…,RANGE,0–0 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/chloramine.html,free chlorine,Definition Details Values Definition Chloramines are compounds formed when free chlorine reacts with nitrogen-containing compounds in pool water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,general,"They are the primary cause of pool odour and eye irritation. &#127919; Typical Values: Action threshold: 0.5 ppm combined chlorine In Plain Language The main chloramines in pool water are monochloramine (NH2Cl), dichloramine (NHCl2), and nitrogen trichloride (NCl3).",RANGE,0.5 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/chloramine.html,general,Dichloramine and nitrogen trichloride are volatile and highly irritating.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,free chlorine,All chloramines are far less effective disinfectants than free chlorine.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,general,Combined chlorine = the sum of all chloramine species in pool water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,general,"Why It Matters Chloramines are the direct cause of the symptoms most people attribute to too much chlorine: red eyes, skin irritation, and strong chemical odour.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chloramine.html,shock,Typical Values &#127919; Action threshold: 0.5 ppm combined chlorine Related Resources Pool Shock Calculator Combined Chlorine Explained Shock Formula Last reviewed: 2026-06-01,RANGE,0.5 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/chlorine-demand.html,free chlorine,Glossary 2 min read Updated 2026-06-01 Chlorine Demand Chlorine demand is the total amount of chlorine consumed by all reactions in pool water before a free chlorine residual can be established.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,free chlorine,Definition Details Values Definition Chlorine demand is the total amount of chlorine consumed by all reactions in pool water before a free chlorine residual can be established. &#127919; Typical Values: Demand is fully satisfied when FC reading remains stable 15–30 minutes after addition In Plain La…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,algae,"This can be caused by heavy organic contamination, algae, high combined chlorine, or very high CYA.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,free chlorine,The demand must be fully satisfied before a free chlorine residual will persist.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,general,Reaching breakpoint chlorination satisfies the demand caused by combined chlorine.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,general,Why It Matters Understanding chlorine demand explains why adding chlorine to some pools seems to produce no results — the demand must be met before residual builds.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-demand.html,shock,Typical Values &#127919; Demand is fully satisfied when FC reading remains stable 15–30 minutes after addition Related Resources Pool Shock Calculator Breakpoint Chlorination Shock Formula Last reviewed: 2026-06-01,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,cyanuric acid,Cyanuric Acid chemical A chemical stabilizer that protects chlorine from UV degradation in outdoor pools.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,free chlorine,"Ideal Range: 30–50 ppm Calculators Pool CYA Calculator Chemical Calculator Related Free Chlorine Langelier Saturation Index Water Replacement Full entity details → Glossary 2 min read Updated 2026-06-01 Chlorine Stabilizer Chlorine stabilizer is another name for cyanuric acid (CYA), used as a synony…",RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/chlorine-stabilizer.html,cyanuric acid,"Definition Details Values Definition Chlorine stabilizer is another name for cyanuric acid (CYA), used as a synonym especially in product marketing. &#127919; Typical Values: Target: 30–50 ppm (standard pools); 60–80 ppm (salt pools) In Plain Language The terms stabilizer, conditioner, and cyanuric …",RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/chlorine-stabilizer.html,general,Product labels often use the marketing term stabilizer rather than the chemical name.,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,general,"When a product label says it contains stabilizer, it is adding CYA to the water.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,general,"This distinction matters when tracking CYA accumulation, since both explicit stabilizer products and stabilised chlorine tablets (trichlor, dichlor) contribute to CYA levels.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,general,Why It Matters Recognising that stabilizer and CYA are the same thing prevents accidental over-addition of CYA from multiple product sources.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/chlorine-stabilizer.html,cyanuric acid,Typical Values &#127919; Target: 30–50 ppm (standard pools); 60–80 ppm (salt pools) Related Resources Pool Cyanuric Acid Calculator Understanding Cyanuric Acid Cya Formula Last reviewed: 2026-06-01,RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/clarifier.html,general,Definition Details Values Definition A pool clarifier is a coagulant product that causes fine suspended particles to clump together into larger particles that the filter can capture. &#127919; Typical Values: Follow product label; do not overdose — excess clarifier can clog the filter In Plain Langu…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/clarifier.html,ph,Using clarifier without correcting the underlying chemistry issue (typically low FC or high pH) will only temporarily improve clarity.,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/clarifier.html,general,Typical Values &#127919; Follow product label; do not overdose — excess clarifier can clog the filter Related Resources Cloudy Water Last reviewed: 2026-06-01,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/closing-chemical-kit.html,general,Definition Details Values Definition A pool closing chemical kit contains the chemicals needed to balance and protect pool water during winter dormancy. &#127919; Typical Values: Test and balance chemistry completely before adding closing kit chemicals In Plain Language Closing kits typically includ…,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/closing-chemical-kit.html,algae,The goal is to put the pool to sleep with balanced water that will resist algae and scale during months of inactivity.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/closing-chemical-kit.html,ph,"Winterising requires correct pH and alkalinity balance, an algaecide dose, and enough chlorine to maintain a residual for several weeks.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/closing-chemical-kit.html,algae,"Why It Matters Proper chemical closing prevents severe algae blooms that would otherwise develop over winter, requiring costly spring recovery.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/closing-chemical-kit.html,shock,Typical Values &#127919; Test and balance chemistry completely before adding closing kit chemicals Related Resources Pool Shock Calculator Last reviewed: 2026-06-01,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/colorimetric-test.html,general,Definition Details Values Definition A colorimetric test measures water chemistry by observing the colour change of a reagent added to a water sample. &#127919; Typical Values: Best read in natural light or bright white light; compare immediately after adding reagents In Plain Language All standard …,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/colorimetric-test.html,ph,"Colorimetric tests can be read visually (using a comparator block) or quantitatively with a photometer, which measures light absorbance through the sample rather than relying on human colour perception.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/combined-chlorine.html,general,Combined Chlorine chemical Chlorine that has reacted with contaminants and is no longer effective for sanitization.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/combined-chlorine.html,free chlorine,Ideal Range: 0–0 ppm Calculators Pool Shock Calculator Hot Tub Shock Calculator Chemical Calculator Related Free Chlorine Total Chlorine Shock Treatment Breakpoint Chlorination Full entity details → Glossary 2 min read Updated 2026-06-01 Combined Chlorine Combined chlorine is the portion of total ch…,RANGE,0–0 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/combined-chlorine.html,free chlorine,Definition Details Values Definition Combined chlorine is the portion of total chlorine that has reacted with nitrogen compounds and is no longer an effective sanitiser. &#127919; Typical Values: Target: 0 ppm; Action threshold: 0.5 ppm; Calculated as: Total Chlorine minus Free Chlorine In Plain Lan…,CALCULATED_VALUE,0 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/combined-chlorine.html,free chlorine,Chloramines are 40–80 times weaker than free chlorine as disinfectants.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/combined-chlorine.html,shock,Why It Matters Combined chlorine above 0.5 ppm indicates a need for shock treatment.,RANGE,0.5 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/combined-chlorine.html,free chlorine,It signals that free chlorine is being depleted faster than it can sanitise.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/combined-chlorine.html,free chlorine,Typical Values &#127919; Target: 0 ppm; Action threshold: 0.5 ppm; Calculated as: Total Chlorine minus Free Chlorine Related Resources Pool Shock Calculator Combined Chlorine Explained Shock Formula Last reviewed: 2026-06-01,CALCULATED_VALUE,0 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/conductivity.html,salt,"Definition Details Values Definition Conductivity is a measure of water's ability to conduct electricity, which increases with the concentration of dissolved ions. &#127919; Typical Values: Salt pool target: approximately 5,000–6,000 µS/cm (corresponds to ~3,000–3,400 ppm salt) In Plain Language Hig…",RULE_OF_THUMB,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/conductivity.html,salt,"In salt pools, conductivity is a secondary measure of salt concentration.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/conductivity.html,salt,Some digital water testing devices measure conductivity as a proxy for TDS or salt level.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/conductivity.html,salt,Salt pool salt meters often actually measure conductivity and convert the reading to estimated salt concentration.,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/conductivity.html,salt,Why It Matters Conductivity-based salt meters are common in salt pools.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/conductivity.html,salt,"Typical Values &#127919; Salt pool target: approximately 5,000–6,000 µS/cm (corresponds to ~3,000–3,400 ppm salt) Related Resources Saltwater Pool Salt Calculator Salt Systems Last reviewed: 2026-06-01",RULE_OF_THUMB,400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/copper.html,algae,"Copper chemical A metal that can enter pool water from ionizers, algaecides, or corroded equipment, causing green staining.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
glossary/copper.html,algae,Ideal Range: 0 ppm (maximum 0.2 ppm) Related Corrosion Langelier Saturation Index Algae Full entity details → Glossary 2 min read Updated 2026-06-01 Copper (Pool Water) Copper is a dissolved metal found in some pool water that causes blue-green staining when oxidised.,RANGE,0 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
glossary/copper.html,algae,"Definition Details Values Definition Copper is a dissolved metal found in some pool water that causes blue-green staining when oxidised. &#127919; Typical Values: Staining threshold: approximately 0.5 ppm dissolved copper In Plain Language Copper enters pool water from copper-based algaecides, corro…",RULE_OF_THUMB,0.5 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
