url,rel,title,h1,page_type,topics,inbound_links,crawl_depth,indexable,redirect_source,robots,canonical,schema_types,citation_block,citation_links,word_count,description_present
/entities/vacation-rental-checklist,entities/vacation-rental-checklist.html,Airbnb Pool Turnover Checklist | WaterBalanceTools,Airbnb Pool Turnover Checklist,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/vacation-rental-checklist,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,231,true
/entities/vinyl-pool,entities/vinyl-pool.html,Vinyl Pool | WaterBalanceTools,Vinyl Pool,entities,calcium-hardness|equipment,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/vinyl-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,true,1,220,true
/entities/water-replacement,entities/water-replacement.html,Water Replacement | WaterBalanceTools,Water Replacement,entities,hot-tub-chemistry,11,3,true,false,"index, follow",https://waterbalancetools.com/entities/water-replacement,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,266,true
/entities/water-test-sheet,entities/water-test-sheet.html,Water Test Log | WaterBalanceTools,Water Test Log,entities,general,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/water-test-sheet,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,181,true
/entities/winterization,entities/winterization.html,Winterization | WaterBalanceTools,Winterization,entities,seasonal-maintenance,7,3,true,false,"index, follow",https://waterbalancetools.com/entities/winterization,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,247,true
/formulas/alkalinity-formula,formulas/alkalinity-formula.html,Total Alkalinity Adjustment Formula | Formula Library | WaterBalanceTools,Total Alkalinity Adjustment Formula,formulas,alkalinity,9,3,true,false,"index, follow",https://waterbalancetools.com/formulas/alkalinity-formula,HowTo|BreadcrumbList|ListItem,false,0,377,true
/formulas/cya-formula,formulas/cya-formula.html,CYA (Cyanuric Acid) Dose Formula | Formula Library | WaterBalanceTools,CYA (Cyanuric Acid) Dose Formula,formulas,cyanuric-acid,8,3,true,false,"index, follow",https://waterbalancetools.com/formulas/cya-formula,HowTo|BreadcrumbList|ListItem,false,0,398,true
/formulas,formulas/index.html,Pool Chemistry Formula Library | WaterBalanceTools,Pool Chemistry Formula Library,formulas,chlorine|ph|alkalinity|calcium-hardness|cyanuric-acid,33,2,true,false,"index, follow",https://waterbalancetools.com/formulas,BreadcrumbList|ListItem,false,0,245,true
/formulas/liquid-chlorine-formula,formulas/liquid-chlorine-formula.html,Liquid Chlorine Dose Formula | Formula Library | WaterBalanceTools,Liquid Chlorine Dose Formula,formulas,chlorine|pool-volume,12,3,true,false,"index, follow",https://waterbalancetools.com/formulas/liquid-chlorine-formula,HowTo|BreadcrumbList|ListItem,false,0,477,true
/formulas/lsi-formula,formulas/lsi-formula.html,Langelier Saturation Index (LSI) Formula | Formula Library | WaterBalanceTools,Langelier Saturation Index (LSI) Formula,formulas,water-balance,17,3,true,false,"index, follow",https://waterbalancetools.com/formulas/lsi-formula,HowTo|BreadcrumbList|ListItem,false,0,456,true
/formulas/ph-adjustment-formula,formulas/ph-adjustment-formula.html,pH Adjustment Formula | Formula Library | WaterBalanceTools,pH Adjustment Formula,formulas,ph,12,3,true,false,"index, follow",https://waterbalancetools.com/formulas/ph-adjustment-formula,HowTo|BreadcrumbList|ListItem,false,0,434,true
/formulas/pool-volume-formula,formulas/pool-volume-formula.html,Pool Volume Formula | Formula Library | WaterBalanceTools,Pool Volume Formula,formulas,pool-volume,7,3,true,false,"index, follow",https://waterbalancetools.com/formulas/pool-volume-formula,HowTo|BreadcrumbList|ListItem,false,0,357,true
/formulas/salt-formula,formulas/salt-formula.html,Salt Pool Formula | Formula Library | WaterBalanceTools,Salt Pool Formula,formulas,pool-volume,6,3,true,false,"index, follow",https://waterbalancetools.com/formulas/salt-formula,HowTo|BreadcrumbList|ListItem,false,0,383,true
/formulas/shock-formula,formulas/shock-formula.html,Pool Shock Formula | Formula Library | WaterBalanceTools,Pool Shock Formula,formulas,chlorine|shock|algae,25,3,true,false,"index, follow",https://waterbalancetools.com/formulas/shock-formula,HowTo|BreadcrumbList|ListItem,false,0,397,true
/formulas/turnover-formula,formulas/turnover-formula.html,Pool Turnover Rate Formula | Formula Library | WaterBalanceTools,Pool Turnover Rate Formula,formulas,equipment,12,3,true,false,"index, follow",https://waterbalancetools.com/formulas/turnover-formula,HowTo|BreadcrumbList|ListItem,false,0,333,true
/glossary/aggressive-water,glossary/aggressive-water.html,Aggressive Water | Glossary | WaterBalanceTools,Aggressive Water,glossary,water-balance,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/aggressive-water,DefinedTerm|BreadcrumbList|ListItem,false,0,173,true
/glossary/algae-bloom,glossary/algae-bloom.html,Algae Bloom | Glossary | WaterBalanceTools,Algae Bloom,glossary,algae|troubleshooting,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/algae-bloom,DefinedTerm|BreadcrumbList|ListItem,false,0,187,true
/glossary/algaecide,glossary/algaecide.html,Algaecide | Glossary | WaterBalanceTools,Algaecide,glossary,algae,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/algaecide,DefinedTerm|BreadcrumbList|ListItem,false,0,189,true
/glossary/ammonia,glossary/ammonia.html,Ammonia (Pool Water) | Glossary | WaterBalanceTools,Ammonia (Pool Water),glossary,general,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/ammonia,DefinedTerm|BreadcrumbList|ListItem,false,0,186,true
/glossary/backwashing,glossary/backwashing.html,Backwashing | Glossary | WaterBalanceTools,Backwashing,glossary,equipment,4,3,true,false,"index, follow",https://waterbalancetools.com/glossary/backwashing,DefinedTerm|BreadcrumbList|ListItem,false,0,225,true
/glossary/bather-load,glossary/bather-load.html,Bather Load | Glossary | WaterBalanceTools,Bather Load,glossary,chlorine,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/bather-load,DefinedTerm|BreadcrumbList|ListItem,false,0,206,true
/glossary/bcdmh,glossary/bcdmh.html,BCDMH | Glossary | WaterBalanceTools,BCDMH,glossary,bromine,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/bcdmh,DefinedTerm|BreadcrumbList|ListItem,false,0,211,true
/glossary/bicarbonate-alkalinity,glossary/bicarbonate-alkalinity.html,Bicarbonate Alkalinity | Glossary | WaterBalanceTools,Bicarbonate Alkalinity,glossary,alkalinity,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/bicarbonate-alkalinity,DefinedTerm|BreadcrumbList|ListItem,false,0,213,true
/glossary/biofilm,glossary/biofilm.html,Biofilm | Glossary | WaterBalanceTools,Biofilm,glossary,hot-tub-chemistry,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/biofilm,DefinedTerm|BreadcrumbList|ListItem,false,0,182,true
/glossary/black-algae,glossary/black-algae.html,Black Algae | Glossary | WaterBalanceTools,Black Algae,glossary,algae|equipment,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/black-algae,DefinedTerm|BreadcrumbList|ListItem,false,0,178,true
/glossary/breakpoint-chlorination,glossary/breakpoint-chlorination.html,Breakpoint Chlorination | Glossary | WaterBalanceTools,Breakpoint Chlorination,glossary,chlorine,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/breakpoint-chlorination,DefinedTerm|BreadcrumbList|ListItem,false,0,216,true
/glossary/breakpoint-dose,glossary/breakpoint-dose.html,Breakpoint Dose | Glossary | WaterBalanceTools,Breakpoint Dose,glossary,chlorine,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/breakpoint-dose,DefinedTerm|BreadcrumbList|ListItem,false,0,209,true
/glossary/bromine,glossary/bromine.html,Bromine | Glossary | WaterBalanceTools,Bromine,glossary,bromine|hot-tub-chemistry,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/bromine,DefinedTerm|BreadcrumbList|ListItem,false,0,234,true
/glossary/calcium-hardness,glossary/calcium-hardness.html,Calcium Hardness | Glossary | WaterBalanceTools,Calcium Hardness,glossary,calcium-hardness,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/calcium-hardness,DefinedTerm|BreadcrumbList|ListItem,false,0,197,true
/glossary/calcium-hypochlorite,glossary/calcium-hypochlorite.html,Calcium Hypochlorite | Glossary | WaterBalanceTools,Calcium Hypochlorite,glossary,chlorine|shock,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/calcium-hypochlorite,DefinedTerm|BreadcrumbList|ListItem,false,0,210,true
/glossary/carbon-dioxide,glossary/carbon-dioxide.html,Carbon Dioxide | Glossary | WaterBalanceTools,Carbon Dioxide,glossary,ph,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/carbon-dioxide,DefinedTerm|BreadcrumbList|ListItem,false,0,187,true
/glossary/cartridge-filter,glossary/cartridge-filter.html,Cartridge Filter | Glossary | WaterBalanceTools,Cartridge Filter,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/cartridge-filter,DefinedTerm|BreadcrumbList|ListItem,false,0,208,true
/glossary/chemical-compatibility,glossary/chemical-compatibility.html,Chemical Compatibility | Glossary | WaterBalanceTools,Chemical Compatibility,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chemical-compatibility,DefinedTerm|BreadcrumbList|ListItem,false,0,166,true
/glossary/chemical-log,glossary/chemical-log.html,Chemical Log | Glossary | WaterBalanceTools,Chemical Log,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chemical-log,DefinedTerm|BreadcrumbList|ListItem,false,0,210,true
/glossary/chemical-storage,glossary/chemical-storage.html,Chemical Storage | Glossary | WaterBalanceTools,Chemical Storage,glossary,hot-tub-chemistry,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chemical-storage,DefinedTerm|BreadcrumbList|ListItem,false,0,181,true
/glossary/chloramine,glossary/chloramine.html,Chloramine | Glossary | WaterBalanceTools,Chloramine,glossary,chlorine,6,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chloramine,DefinedTerm|BreadcrumbList|ListItem,false,0,207,true
/glossary/chlorine-demand,glossary/chlorine-demand.html,Chlorine Demand | Glossary | WaterBalanceTools,Chlorine Demand,glossary,chlorine,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chlorine-demand,DefinedTerm|BreadcrumbList|ListItem,false,0,205,true
/glossary/chlorine-stabilizer,glossary/chlorine-stabilizer.html,Chlorine Stabilizer | Glossary | WaterBalanceTools,Chlorine Stabilizer,glossary,chlorine|cyanuric-acid,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/chlorine-stabilizer,DefinedTerm|BreadcrumbList|ListItem,false,0,213,true
/glossary/clarifier,glossary/clarifier.html,Clarifier | Glossary | WaterBalanceTools,Clarifier,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/clarifier,DefinedTerm|BreadcrumbList|ListItem,false,0,183,true
/glossary/closing-chemical-kit,glossary/closing-chemical-kit.html,Closing Chemical Kit | Glossary | WaterBalanceTools,Closing Chemical Kit,glossary,seasonal-maintenance,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/closing-chemical-kit,DefinedTerm|BreadcrumbList|ListItem,false,0,168,true
/glossary/colorimetric-test,glossary/colorimetric-test.html,Colorimetric Test | Glossary | WaterBalanceTools,Colorimetric Test,glossary,general,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/colorimetric-test,DefinedTerm|BreadcrumbList|ListItem,false,0,187,true
/glossary/combined-chlorine,glossary/combined-chlorine.html,Combined Chlorine | Glossary | WaterBalanceTools,Combined Chlorine,glossary,chlorine,4,3,true,false,"index, follow",https://waterbalancetools.com/glossary/combined-chlorine,DefinedTerm|BreadcrumbList|ListItem,false,0,229,true
/glossary/conductivity,glossary/conductivity.html,Conductivity | Glossary | WaterBalanceTools,Conductivity,glossary,general,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/conductivity,DefinedTerm|BreadcrumbList|ListItem,false,0,176,true
/glossary/copper,glossary/copper.html,Copper (Pool Water) | Glossary | WaterBalanceTools,Copper (Pool Water),glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/copper,DefinedTerm|BreadcrumbList|ListItem,false,0,194,true
/glossary/cyanuric-acid,glossary/cyanuric-acid.html,Cyanuric Acid | Glossary | WaterBalanceTools,Cyanuric Acid,glossary,chlorine|cyanuric-acid,5,3,true,false,"index, follow",https://waterbalancetools.com/glossary/cyanuric-acid,DefinedTerm|BreadcrumbList|ListItem,false,0,227,true
/glossary/de-filter,glossary/de-filter.html,DE Filter | Glossary | WaterBalanceTools,DE Filter,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/de-filter,DefinedTerm|BreadcrumbList|ListItem,false,0,215,true
/glossary/dead-algae,glossary/dead-algae.html,Dead Algae | Glossary | WaterBalanceTools,Dead Algae,glossary,shock|algae,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/dead-algae,DefinedTerm|BreadcrumbList|ListItem,false,0,187,true
/glossary/dichlor,glossary/dichlor.html,Dichlor | Glossary | WaterBalanceTools,Dichlor,glossary,chlorine|cyanuric-acid,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/dichlor,DefinedTerm|BreadcrumbList|ListItem,false,0,220,true
/glossary/dilution,glossary/dilution.html,Dilution | Glossary | WaterBalanceTools,Dilution,glossary,general,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/dilution,DefinedTerm|BreadcrumbList|ListItem,false,0,189,true
/glossary/dpd-test,glossary/dpd-test.html,DPD Test | Glossary | WaterBalanceTools,DPD Test,glossary,chlorine|testing,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/dpd-test,DefinedTerm|BreadcrumbList|ListItem,false,0,178,true
/glossary/evaporation,glossary/evaporation.html,Evaporation | Glossary | WaterBalanceTools,Evaporation,glossary,water-temperature,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/evaporation,DefinedTerm|BreadcrumbList|ListItem,false,0,185,true
/glossary/filter-pressure,glossary/filter-pressure.html,Filter Pressure | Glossary | WaterBalanceTools,Filter Pressure,glossary,equipment,5,3,true,false,"index, follow",https://waterbalancetools.com/glossary/filter-pressure,DefinedTerm|BreadcrumbList|ListItem,false,0,183,true
/glossary/flocculant,glossary/flocculant.html,Flocculant | Glossary | WaterBalanceTools,Flocculant,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/flocculant,DefinedTerm|BreadcrumbList|ListItem,false,0,197,true
/glossary/free-chlorine,glossary/free-chlorine.html,Free Chlorine | Glossary | WaterBalanceTools,Free Chlorine,glossary,chlorine,6,3,true,false,"index, follow",https://waterbalancetools.com/glossary/free-chlorine,DefinedTerm|BreadcrumbList|ListItem,false,0,219,true
/glossary/gpm,glossary/gpm.html,GPM (Gallons Per Minute) | Glossary | WaterBalanceTools,GPM (Gallons Per Minute),glossary,pool-volume|equipment,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/gpm,DefinedTerm|BreadcrumbList|ListItem,false,0,213,true
/glossary/green-algae,glossary/green-algae.html,Green Algae | Glossary | WaterBalanceTools,Green Algae,glossary,algae,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/green-algae,DefinedTerm|BreadcrumbList|ListItem,false,0,186,true
/glossary/hypochlorous-acid,glossary/hypochlorous-acid.html,Hypochlorous Acid | Glossary | WaterBalanceTools,Hypochlorous Acid,glossary,chlorine,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/hypochlorous-acid,DefinedTerm|BreadcrumbList|ListItem,false,0,195,true
/glossary,glossary/index.html,Pool Chemistry Glossary | WaterBalanceTools,Pool &amp; Hot Tub Water Chemistry Glossary,glossary,chlorine|ph|alkalinity|calcium-hardness|cyanuric-acid|water-balance,132,2,true,false,"index, follow",https://waterbalancetools.com/glossary,BreadcrumbList|ListItem,false,0,2297,true
/glossary/iron,glossary/iron.html,Iron (Pool Water) | Glossary | WaterBalanceTools,Iron (Pool Water),glossary,chlorine|shock,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/iron,DefinedTerm|BreadcrumbList|ListItem,false,0,196,true
/glossary/langelier-saturation-index,glossary/langelier-saturation-index.html,Langelier Saturation Index | Glossary | WaterBalanceTools,Langelier Saturation Index,glossary,water-balance,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/langelier-saturation-index,DefinedTerm|BreadcrumbList|ListItem,false,0,230,true
/glossary/main-drain,glossary/main-drain.html,Main Drain | Glossary | WaterBalanceTools,Main Drain,glossary,equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/main-drain,DefinedTerm|BreadcrumbList|ListItem,false,0,202,true
/glossary/metal-sequestrant,glossary/metal-sequestrant.html,Metal Sequestrant | Glossary | WaterBalanceTools,Metal Sequestrant,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/metal-sequestrant,DefinedTerm|BreadcrumbList|ListItem,false,0,196,true
/glossary/multiport-valve,glossary/multiport-valve.html,Multiport Valve | Glossary | WaterBalanceTools,Multiport Valve,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/multiport-valve,DefinedTerm|BreadcrumbList|ListItem,false,0,187,true
/glossary/muriatic-acid,glossary/muriatic-acid.html,Muriatic Acid | Glossary | WaterBalanceTools,Muriatic Acid,glossary,ph|alkalinity,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/muriatic-acid,DefinedTerm|BreadcrumbList|ListItem,false,0,204,true
/glossary/mustard-algae,glossary/mustard-algae.html,Mustard Algae | Glossary | WaterBalanceTools,Mustard Algae,glossary,chlorine|algae,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/mustard-algae,DefinedTerm|BreadcrumbList|ListItem,false,0,192,true
/glossary/opening-chemical-kit,glossary/opening-chemical-kit.html,Opening Chemical Kit | Glossary | WaterBalanceTools,Opening Chemical Kit,glossary,shock|algae|seasonal-maintenance,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/opening-chemical-kit,DefinedTerm|BreadcrumbList|ListItem,false,0,199,true
/glossary/orp,glossary/orp.html,ORP (Oxidation-Reduction Potential) | WaterBalanceTools,ORP (Oxidation-Reduction Potential),glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/orp,DefinedTerm|BreadcrumbList|ListItem,false,0,200,true
/glossary/oto-test,glossary/oto-test.html,OTO Test | Glossary | WaterBalanceTools,OTO Test,glossary,chlorine,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/oto-test,DefinedTerm|BreadcrumbList|ListItem,false,0,179,true
/glossary/oxidizer,glossary/oxidizer.html,Oxidizer | Glossary | WaterBalanceTools,Oxidizer,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/oxidizer,DefinedTerm|BreadcrumbList|ListItem,false,0,163,true
/glossary/ozone,glossary/ozone.html,Ozone | Glossary | WaterBalanceTools,Ozone,glossary,chlorine,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/ozone,DefinedTerm|BreadcrumbList|ListItem,false,0,206,true
/glossary/partial-drain,glossary/partial-drain.html,Partial Drain | Glossary | WaterBalanceTools,Partial Drain,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/partial-drain,DefinedTerm|BreadcrumbList|ListItem,false,0,212,true
/glossary/parts-per-million,glossary/parts-per-million.html,Parts Per Million | Glossary | WaterBalanceTools,Parts Per Million,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/parts-per-million,DefinedTerm|BreadcrumbList|ListItem,false,0,223,true
/glossary/ph-bounce,glossary/ph-bounce.html,pH Bounce | Glossary | WaterBalanceTools,pH Bounce,glossary,ph|alkalinity,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/ph-bounce,DefinedTerm|BreadcrumbList|ListItem,false,0,178,true
/glossary/ph-increaser,glossary/ph-increaser.html,pH Increaser | Glossary | WaterBalanceTools,pH Increaser,glossary,ph,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/ph-increaser,DefinedTerm|BreadcrumbList|ListItem,false,0,214,true
/glossary/ph,glossary/ph.html,pH | Glossary | WaterBalanceTools,pH,glossary,ph,6,3,true,false,"index, follow",https://waterbalancetools.com/glossary/ph,DefinedTerm|BreadcrumbList|ListItem,false,0,236,true
/glossary/phosphates,glossary/phosphates.html,Phosphates | Glossary | WaterBalanceTools,Phosphates,glossary,chlorine|algae,3,3,true,false,"index, follow",https://waterbalancetools.com/glossary/phosphates,DefinedTerm|BreadcrumbList|ListItem,false,0,210,true
/glossary/pink-slime,glossary/pink-slime.html,Pink Slime | Glossary | WaterBalanceTools,Pink Slime,glossary,general,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pink-slime,DefinedTerm|BreadcrumbList|ListItem,false,0,197,true
/glossary/pool-chemistry-reference,glossary/pool-chemistry-reference.html,Pool Chemistry Reference | Glossary | WaterBalanceTools,Pool Chemistry Reference,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-chemistry-reference,DefinedTerm|BreadcrumbList|ListItem,false,0,167,true
/glossary/pool-maintenance-schedule,glossary/pool-maintenance-schedule.html,Pool Maintenance Schedule | Glossary | WaterBalanceTools,Pool Maintenance Schedule,glossary,seasonal-maintenance|equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-maintenance-schedule,DefinedTerm|BreadcrumbList|ListItem,false,0,171,true
/glossary/pool-pump,glossary/pool-pump.html,Pool Pump | Glossary | WaterBalanceTools,Pool Pump,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-pump,DefinedTerm|BreadcrumbList|ListItem,false,0,221,true
/glossary/pool-safety-equipment,glossary/pool-safety-equipment.html,Pool Safety Equipment | Glossary | WaterBalanceTools,Pool Safety Equipment,glossary,equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-safety-equipment,DefinedTerm|BreadcrumbList|ListItem,false,0,193,true
/glossary/pool-shock-schedule,glossary/pool-shock-schedule.html,Pool Shock Schedule | Glossary | WaterBalanceTools,Pool Shock Schedule,glossary,shock|seasonal-maintenance,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-shock-schedule,DefinedTerm|BreadcrumbList|ListItem,false,0,183,true
/glossary/pool-turnover-rate,glossary/pool-turnover-rate.html,Pool Turnover Rate | Glossary | WaterBalanceTools,Pool Turnover Rate,glossary,pool-volume|equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-turnover-rate,DefinedTerm|BreadcrumbList|ListItem,false,0,189,true
/glossary/pool-volume-reference,glossary/pool-volume-reference.html,Pool Volume Reference | Glossary | WaterBalanceTools,Pool Volume Reference,glossary,pool-volume,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-volume-reference,DefinedTerm|BreadcrumbList|ListItem,false,0,168,true
/glossary/pool-volume,glossary/pool-volume.html,Pool Volume | Glossary | WaterBalanceTools,Pool Volume,glossary,pool-volume,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pool-volume,DefinedTerm|BreadcrumbList|ListItem,false,0,211,true
/glossary/pressure-gauge,glossary/pressure-gauge.html,Pressure Gauge | Glossary | WaterBalanceTools,Pressure Gauge,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pressure-gauge,DefinedTerm|BreadcrumbList|ListItem,false,0,178,true
/glossary/pump-turnover,glossary/pump-turnover.html,Pump Turnover | Glossary | WaterBalanceTools,Pump Turnover,glossary,pool-volume|equipment,5,3,true,false,"index, follow",https://waterbalancetools.com/glossary/pump-turnover,DefinedTerm|BreadcrumbList|ListItem,false,0,231,true
/glossary/reagent,glossary/reagent.html,Reagent | Glossary | WaterBalanceTools,Reagent,glossary,testing,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/reagent,DefinedTerm|BreadcrumbList|ListItem,false,0,176,true
/glossary/return-jet,glossary/return-jet.html,Return Jet | Glossary | WaterBalanceTools,Return Jet,glossary,equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/return-jet,DefinedTerm|BreadcrumbList|ListItem,false,0,180,true
/glossary/salt-chlorination,glossary/salt-chlorination.html,Salt Chlorination | Glossary | WaterBalanceTools,Salt Chlorination,glossary,chlorine,5,3,true,false,"index, follow",https://waterbalancetools.com/glossary/salt-chlorination,DefinedTerm|BreadcrumbList|ListItem,false,0,182,true
/glossary/sand-filter,glossary/sand-filter.html,Sand Filter | Glossary | WaterBalanceTools,Sand Filter,glossary,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/sand-filter,DefinedTerm|BreadcrumbList|ListItem,false,0,214,true
/glossary/sanitizer,glossary/sanitizer.html,Sanitizer | Glossary | WaterBalanceTools,Sanitizer,glossary,sanitizer,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/sanitizer,DefinedTerm|BreadcrumbList|ListItem,false,0,166,true
/glossary/saturated-ph,glossary/saturated-ph.html,Saturated pH | Glossary | WaterBalanceTools,Saturated pH,glossary,ph|water-balance,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/saturated-ph,DefinedTerm|BreadcrumbList|ListItem,false,0,192,true
/glossary/saturation-index,glossary/saturation-index.html,Saturation Index | Glossary | WaterBalanceTools,Saturation Index,glossary,water-balance,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/saturation-index,DefinedTerm|BreadcrumbList|ListItem,false,0,200,true
/glossary/scale-inhibitor,glossary/scale-inhibitor.html,Scale Inhibitor | Glossary | WaterBalanceTools,Scale Inhibitor,glossary,equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/scale-inhibitor,DefinedTerm|BreadcrumbList|ListItem,false,0,165,true
/glossary/scaling-water,glossary/scaling-water.html,Scaling Water | Glossary | WaterBalanceTools,Scaling Water,glossary,water-balance,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/scaling-water,DefinedTerm|BreadcrumbList|ListItem,false,0,168,true
/glossary/shock-dosage,glossary/shock-dosage.html,Shock Dosage | Glossary | WaterBalanceTools,Shock Dosage,glossary,chlorine|shock|pool-volume,1,3,true,false,"index, follow",https://waterbalancetools.com/glossary/shock-dosage,DefinedTerm|BreadcrumbList|ListItem,false,0,204,true
/glossary/shock,glossary/shock.html,Shock | Glossary | WaterBalanceTools,Shock,glossary,chlorine|shock|algae,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/shock,DefinedTerm|BreadcrumbList|ListItem,false,0,237,true
/glossary/skimmer,glossary/skimmer.html,Skimmer | Glossary | WaterBalanceTools,Skimmer,glossary,general,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/skimmer,DefinedTerm|BreadcrumbList|ListItem,false,0,214,true
/glossary/sodium-bicarbonate,glossary/sodium-bicarbonate.html,Sodium Bicarbonate | Glossary | WaterBalanceTools,Sodium Bicarbonate,glossary,alkalinity,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/sodium-bicarbonate,DefinedTerm|BreadcrumbList|ListItem,false,0,209,true
/glossary/sodium-bisulfate,glossary/sodium-bisulfate.html,Sodium Bisulfate | Glossary | WaterBalanceTools,Sodium Bisulfate,glossary,ph|alkalinity,4,3,true,false,"index, follow",https://waterbalancetools.com/glossary/sodium-bisulfate,DefinedTerm|BreadcrumbList|ListItem,false,0,206,true
/glossary/sodium-carbonate,glossary/sodium-carbonate.html,Sodium Carbonate | Glossary | WaterBalanceTools,Sodium Carbonate,glossary,ph|alkalinity,2,3,true,false,"index, follow",https://waterbalancetools.com/glossary/sodium-carbonate,DefinedTerm|BreadcrumbList|ListItem,false,0,202,true
