url,file_path,page_type,cluster,overall_quality_score,action,priority,evidence
https://waterbalancetools.com/guides/chlorine/,guides/chlorine/index.html,guide,guides/chlorine,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/chlorine/why-pool-chlorine-disappears-overnight,guides/chlorine/why-pool-chlorine-disappears-overnight.html,guide,guides/chlorine,2.5,KEEP,P3,overall_quality_score=2.5 -- strong across the rubric.
https://waterbalancetools.com/guides/chlorine/why-pool-wont-hold-chlorine,guides/chlorine/why-pool-wont-hold-chlorine.html,guide,guides/chlorine,2.5,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/edge-cases/high-cya-chlorine-lock,guides/edge-cases/high-cya-chlorine-lock.html,guide,guides/edge-cases,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/edge-cases/,guides/edge-cases/index.html,guide,guides/edge-cases,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/edge-cases/over-shocking-pool-effects,guides/edge-cases/over-shocking-pool-effects.html,guide,guides/edge-cases,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/edge-cases/pool-temperature-effect-chlorine,guides/edge-cases/pool-temperature-effect-chlorine.html,guide,guides/edge-cases,1.9,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/edge-cases/rain-effect-on-pool-chemistry,guides/edge-cases/rain-effect-on-pool-chemistry.html,guide,guides/edge-cases,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/edge-cases/swimming-after-shocking-pool,guides/edge-cases/swimming-after-shocking-pool.html,guide,guides/edge-cases,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/hot-tub-chemistry,guides/hot-tub-chemistry.html,guide,guides,1.6,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/hot-tub-maintenance,guides/hot-tub-maintenance.html,guide,guides,1.6,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/hot-tub/hot-tub-alkalinity-too-high,guides/hot-tub/hot-tub-alkalinity-too-high.html,guide,guides/hot-tub,2.5,KEEP,P3,overall_quality_score=2.5 -- strong across the rubric.
https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-high,guides/hot-tub/hot-tub-chlorine-too-high.html,guide,guides/hot-tub,2.5,KEEP,P3,overall_quality_score=2.5 -- strong across the rubric.
https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-low,guides/hot-tub/hot-tub-chlorine-too-low.html,guide,guides/hot-tub,2.5,KEEP,P3,overall_quality_score=2.5 -- strong across the rubric.
https://waterbalancetools.com/guides/hot-tub/hot-tub-ph-too-low,guides/hot-tub/hot-tub-ph-too-low.html,guide,guides/hot-tub,2.4,KEEP,P3,overall_quality_score=2.4 -- strong across the rubric.
https://waterbalancetools.com/guides/hot-tub/how-often-to-shock-a-hot-tub,guides/hot-tub/how-often-to-shock-a-hot-tub.html,guide,guides/hot-tub,2.4,KEEP,P3,overall_quality_score=2.4 -- strong across the rubric.
https://waterbalancetools.com/guides/hot-tub/,guides/hot-tub/index.html,guide,guides/hot-tub,2.1,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/,guides/index.html,guide-hub,guides,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/ph-guide,guides/ph-guide.html,guide,guides,1.6,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/ph/can-you-swim-in-high-ph-water,guides/ph/can-you-swim-in-high-ph-water.html,guide,guides/ph,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/ph/does-rain-lower-pool-ph,guides/ph/does-rain-lower-pool-ph.html,guide,guides/ph,2.5,KEEP,P3,overall_quality_score=2.5 -- strong across the rubric.
https://waterbalancetools.com/guides/ph/how-to-lower-pool-ph,guides/ph/how-to-lower-pool-ph.html,guide,guides/ph,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/ph/,guides/ph/index.html,guide,guides/ph,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/ph/what-causes-high-pool-ph,guides/ph/what-causes-high-pool-ph.html,guide,guides/ph,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/ph/why-pool-ph-keeps-rising,guides/ph/why-pool-ph-keeps-rising.html,guide,guides/ph,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/pool-chemistry-basics,guides/pool-chemistry-basics.html,guide,guides,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/questions/can-rain-affect-pool-chemistry,guides/questions/can-rain-affect-pool-chemistry.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/questions/can-you-swim-after-shocking-a-pool,guides/questions/can-you-swim-after-shocking-a-pool.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/questions/,guides/questions/index.html,question-page,guides/questions,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/questions/why-does-hot-tub-water-smell,guides/questions/why-does-hot-tub-water-smell.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/questions/why-does-pool-water-turn-cloudy,guides/questions/why-does-pool-water-turn-cloudy.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/questions/why-is-my-hot-tub-foamy,guides/questions/why-is-my-hot-tub-foamy.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/questions/why-is-my-pool-green-but-chlorine-is-high,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,question-page,guides/questions,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/guides/seasonal/closing-pool-chemistry-winter,guides/seasonal/closing-pool-chemistry-winter.html,guide,guides/seasonal,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/seasonal/,guides/seasonal/index.html,guide,guides/seasonal,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/guides/seasonal/opening-pool-chemistry-checklist,guides/seasonal/opening-pool-chemistry-checklist.html,guide,guides/seasonal,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/seasonal/summer-high-chlorine-demand,guides/seasonal/summer-high-chlorine-demand.html,guide,guides/seasonal,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/guides/seasonal/winter-pool-maintenance-chemistry,guides/seasonal/winter-pool-maintenance-chemistry.html,guide,guides/seasonal,1.8,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/hot-tub-chemical-levels-chart,hot-tub-chemical-levels-chart.html,chart,root,2.7,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/hot-tub-chlorine-levels-chart,hot-tub-chlorine-levels-chart.html,chart,root,2.8,KEEP,P3,overall_quality_score=2.8 -- strong across the rubric.
https://waterbalancetools.com/,index.html,homepage,root,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/legal/,legal/index.html,legal,legal,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/legal/legal,legal/legal.html,legal,legal,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/legal/ownership,legal/ownership.html,legal,legal,1.7,IMPROVE,P2,word_count=82 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/maintenance/how-often-add-chlorine-pool,maintenance/how-often-add-chlorine-pool.html,maintenance-guide,maintenance,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/maintenance/how-to-balance-pool-water,maintenance/how-to-balance-pool-water.html,maintenance-guide,maintenance,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/maintenance/how-to-fix-cloudy-hot-tub,maintenance/how-to-fix-cloudy-hot-tub.html,maintenance-guide,maintenance,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/maintenance/,maintenance/index.html,maintenance-hub,maintenance,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/calculation-assumptions/,methodology/calculation-assumptions/index.html,methodology,methodology/calculation-assumptions,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/calculation-methodology/,methodology/calculation-methodology/index.html,methodology,methodology/calculation-methodology,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/confidence-system/,methodology/confidence-system/index.html,methodology,methodology/confidence-system,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/formula-selection/,methodology/formula-selection/index.html,methodology,methodology/formula-selection,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/,methodology/index.html,methodology,methodology,1.5,IMPROVE,P2,word_count=54 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/methodology/known-limitations/,methodology/known-limitations/index.html,methodology,methodology/known-limitations,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/precision-policy/,methodology/precision-policy/index.html,methodology,methodology/precision-policy,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/methodology/rounding-policy/,methodology/rounding-policy/index.html,methodology,methodology/rounding-policy,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/pool-alkalinity-levels-chart,pool-alkalinity-levels-chart.html,chart,root,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/pool-chemical-levels-chart,pool-chemical-levels-chart.html,chart,root,2.4,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/pool-chemistry-system,pool-chemistry-system.html,chart,root,2.5,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/pool-chlorine-levels-chart,pool-chlorine-levels-chart.html,chart,root,2.5,IMPROVE,P3,On-page SEO issues: TITLE_TOO_LONG.
https://waterbalancetools.com/pool-cya-levels-chart,pool-cya-levels-chart.html,chart,root,2.6,KEEP,P3,overall_quality_score=2.6 -- strong across the rubric.
https://waterbalancetools.com/pool-ph-levels-chart,pool-ph-levels-chart.html,chart,root,2.4,KEEP,P3,overall_quality_score=2.4 -- strong across the rubric.
https://waterbalancetools.com/printable/maintenance-checklist,printable/maintenance-checklist.html,printable,printable,1.8,IMPROVE,P2,word_count=91 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/printables/airbnb-pool-turnover-checklist,printables/airbnb-pool-turnover-checklist.html,printable,printables,1.8,IMPROVE,P2,word_count=124 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/printables/hot-tub-maintenance-log,printables/hot-tub-maintenance-log.html,printable,printables,1.4,IMPROVE,P2,word_count=30 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/printables/pool-maintenance-checklist,printables/pool-maintenance-checklist.html,printable,printables,1.8,IMPROVE,P2,word_count=84 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/programmatic/behavior/how-often-to-shock-pool,programmatic/behavior/how-often-to-shock-pool.html,programmatic-longtail,programmatic/behavior,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
https://waterbalancetools.com/programmatic/behavior/how-often-to-test-pool-water,programmatic/behavior/how-often-to-test-pool-water.html,programmatic-longtail,programmatic/behavior,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
https://waterbalancetools.com/programmatic/behavior/,programmatic/behavior/index.html,programmatic-subhub,programmatic/behavior,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/behavior/when-to-add-chlorine,programmatic/behavior/when-to-add-chlorine.html,programmatic-longtail,programmatic/behavior,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-20000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-20000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-25000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-25000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-30000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-30000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-5000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-5000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-7000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-7000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-8000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-8000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-9000-gallon-pool,programmatic/chlorine/how-much-chlorine-for-9000-gallon-pool.html,programmatic-longtail,programmatic/chlorine,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/chlorine/,programmatic/chlorine/index.html,programmatic-subhub,programmatic/chlorine,1.6,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
https://waterbalancetools.com/programmatic/explanations/,programmatic/explanations/index.html,programmatic-subhub,programmatic/explanations,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/explanations/what-is-pool-alkalinity,programmatic/explanations/what-is-pool-alkalinity.html,programmatic-longtail,programmatic/explanations,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/explanations""."
https://waterbalancetools.com/programmatic/explanations/why-ph-affects-chlorine,programmatic/explanations/why-ph-affects-chlorine.html,programmatic-longtail,programmatic/explanations,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/explanations""."
https://waterbalancetools.com/programmatic/explanations/why-shower-before-pool,programmatic/explanations/why-shower-before-pool.html,programmatic-longtail,programmatic/explanations,2.1,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/explanations""."
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-200-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-200-gallons.html,programmatic-longtail,programmatic/hot-tubs,2,MERGE,P1,"originality_score=0 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/hot-tubs""."
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-300-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-300-gallons.html,programmatic-longtail,programmatic/hot-tubs,2,MERGE,P1,"originality_score=0 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/hot-tubs""."
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-400-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-400-gallons.html,programmatic-longtail,programmatic/hot-tubs,2.1,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/hot-tubs""."
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-500-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-500-gallons.html,programmatic-longtail,programmatic/hot-tubs,2,MERGE,P1,"originality_score=0 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/hot-tubs""."
https://waterbalancetools.com/programmatic/hot-tubs/hot-tub-chemicals-for-600-gallons,programmatic/hot-tubs/hot-tub-chemicals-for-600-gallons.html,programmatic-longtail,programmatic/hot-tubs,2,MERGE,P1,"originality_score=0 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/hot-tubs""."
https://waterbalancetools.com/programmatic/hot-tubs/,programmatic/hot-tubs/index.html,programmatic-subhub,programmatic/hot-tubs,1.7,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/,programmatic/index.html,programmatic-hub,programmatic,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-6-8-to-7-2,programmatic/ph/how-to-adjust-ph-from-6-8-to-7-2.html,programmatic-longtail,programmatic/ph,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/ph""."
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-8-to-7-4,programmatic/ph/how-to-adjust-ph-from-7-8-to-7-4.html,programmatic-longtail,programmatic/ph,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/ph""."
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-7-to-7-4,programmatic/ph/how-to-adjust-ph-from-7-to-7-4.html,programmatic-longtail,programmatic/ph,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/ph""."
https://waterbalancetools.com/programmatic/ph/how-to-adjust-ph-from-8-to-7-5,programmatic/ph/how-to-adjust-ph-from-8-to-7-5.html,programmatic-longtail,programmatic/ph,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/ph""."
https://waterbalancetools.com/programmatic/ph/,programmatic/ph/index.html,programmatic-subhub,programmatic/ph,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/problems/cloudy-pool-fix,programmatic/problems/cloudy-pool-fix.html,programmatic-longtail,programmatic/problems,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/problems""."
https://waterbalancetools.com/programmatic/problems/green-pool-how-much-chlorine,programmatic/problems/green-pool-how-much-chlorine.html,programmatic-longtail,programmatic/problems,2.1,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/problems""."
https://waterbalancetools.com/programmatic/problems/high-chlorine-how-to-lower,programmatic/problems/high-chlorine-how-to-lower.html,programmatic-longtail,programmatic/problems,2,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/problems""."
https://waterbalancetools.com/programmatic/problems/,programmatic/problems/index.html,programmatic-subhub,programmatic/problems,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/programmatic/problems/low-alkalinity-symptoms,programmatic/problems/low-alkalinity-symptoms.html,programmatic-longtail,programmatic/problems,2.1,IMPROVE,P2,"repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/problems""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-10000-gallon-pool,programmatic/shock/how-much-shock-for-10000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-15000-gallon-pool,programmatic/shock/how-much-shock-for-15000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-20000-gallon-pool,programmatic/shock/how-much-shock-for-20000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-25000-gallon-pool,programmatic/shock/how-much-shock-for-25000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-30000-gallon-pool,programmatic/shock/how-much-shock-for-30000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/how-much-shock-for-5000-gallon-pool,programmatic/shock/how-much-shock-for-5000-gallon-pool.html,programmatic-longtail,programmatic/shock,2,MERGE,P1,"originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/shock""."
https://waterbalancetools.com/programmatic/shock/,programmatic/shock/index.html,programmatic-subhub,programmatic/shock,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/provenance/,provenance/index.html,provenance,provenance,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/qa/certification,qa/certification.html,qa-internal,qa,1.5,IMPROVE,P2,word_count=98 -- thin content risk for AdSense/quality.
https://waterbalancetools.com/qa/,qa/index.html,qa-internal,qa,1.7,IMPROVE,P3,On-page SEO issues: MISSING_META_DESCRIPTION.
https://waterbalancetools.com/reference/alkalinity-table,reference/alkalinity-table.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/calcium-hardness-explained,reference/calcium-hardness-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/calculator-directory,reference/calculator-directory.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/chemical-compatibility,reference/chemical-compatibility.html,reference-page,reference,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/chemical-conversion-tables,reference/chemical-conversion-tables.html,reference-page,reference,2.2,KEEP,P3,overall_quality_score=2.2 -- strong across the rubric.
https://waterbalancetools.com/reference/chemical-safety,reference/chemical-safety.html,reference-page,reference,1.8,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/chemical-storage-guide,reference/chemical-storage-guide.html,reference-page,reference,2,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/chlorine-effectiveness-chart,reference/chlorine-effectiveness-chart.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
https://waterbalancetools.com/reference/chlorine-explained,reference/chlorine-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/combined-chlorine-explained,reference/combined-chlorine-explained.html,reference-page,reference,2.7,KEEP,P3,overall_quality_score=2.7 -- strong across the rubric.
https://waterbalancetools.com/reference/common-pool-chemistry-mistakes,reference/common-pool-chemistry-mistakes.html,reference-page,reference,1.9,UNCHANGED,P3,No P0/P1/P2 signal triggered by this audit pass.
https://waterbalancetools.com/reference/cya-matrix,reference/cya-matrix.html,reference-page,reference,2.3,KEEP,P3,overall_quality_score=2.3 -- strong across the rubric.
