source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
scripts/generate-comparison-pages.js,generator_script,free_chlorine,0.5,ppm,"metaDesc: 'Free chlorine vs total chlorine explained: FC sanitizes, TC = FC + combined chlorine. How to interpret test results and when CC a",unspecified,chlorine,target_range,scripts/generate-comparison-pages.js:293,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,free_chlorine,0.5,ppm,quickAnswer: 'Free chlorine (FC) is the active portion that sanitizes. Total chlorine (TC) = free + combined chlorine. Combined chlorine (CC,unspecified,chlorine,shock,scripts/generate-comparison-pages.js:296,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,combined_chlorine,0.5,ppm,"'When CC exceeds 0.5 ppm, shock to 10× CC reading to eliminate chloramines'",unspecified,unspecified,shock,scripts/generate-comparison-pages.js:301,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,free_chlorine,3,ppm,"['Test target', '1–3 ppm (pools), 3–5 ppm (spas)', 'Ideally = FC; CC = TC − FC should be &lt;0.5 ppm'],",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:308,scripts/generate-comparison-pages.js,claim,CONTEXTUAL
scripts/generate-comparison-pages.js,generator_script,free_chlorine,5,ppm,"['Test target', '1–3 ppm (pools), 3–5 ppm (spas)', 'Ideally = FC; CC = TC − FC should be &lt;0.5 ppm'],",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:308,scripts/generate-comparison-pages.js,claim,CONTEXTUAL
scripts/generate-comparison-pages.js,generator_script,free_chlorine,0.5,ppm,"['Test target', '1–3 ppm (pools), 3–5 ppm (spas)', 'Ideally = FC; CC = TC − FC should be &lt;0.5 ppm'],",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:308,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,free_chlorine,1,ppm,"['When action needed', 'Below 1 ppm: add chlorine. Above 5 ppm: wait to swim', 'When TC significantly exceeds FC: breakpoint shock required'",unspecified,chlorine,shock,scripts/generate-comparison-pages.js:310,scripts/generate-comparison-pages.js,claim,CONTEXTUAL
scripts/generate-comparison-pages.js,generator_script,free_chlorine,5,ppm,"['When action needed', 'Below 1 ppm: add chlorine. Above 5 ppm: wait to swim', 'When TC significantly exceeds FC: breakpoint shock required'",unspecified,chlorine,shock,scripts/generate-comparison-pages.js:310,scripts/generate-comparison-pages.js,claim,CONTEXTUAL
scripts/generate-comparison-pages.js,generator_script,free_chlorine,3,ppm,"'FC at 1–3 ppm provides consistent, reliable sanitation',",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:316,scripts/generate-comparison-pages.js,claim,CONTEXTUAL
scripts/generate-comparison-pages.js,generator_script,free_chlorine,0.5,ppm,'<strong>Shock when:</strong> CC = TC − FC exceeds 0.5 ppm; this is the standard trigger regardless of FC level',unspecified,unspecified,shock,scripts/generate-comparison-pages.js:340,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,30,ppm,'<strong>Use trichlor tablets:</strong> Traditional outdoor pools during swim season; when CYA is starting below 30 ppm; float dispensers fo,unspecified,chlorine,target_range,scripts/generate-comparison-pages.js:407,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,70,ppm,"'<strong>Avoid tablets:</strong> Salt water pools (never); hot tubs (too acidifying); pools with CYA already above 70 ppm',",hot_tub,saltwater_chlorine_generator,target_range,scripts/generate-comparison-pages.js:408,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,50,ppm,"'<strong>Best combination:</strong> Use tablets for routine maintenance early in the season when CYA is low, then switch to liquid chlorine ",unspecified,chlorine,target_range,scripts/generate-comparison-pages.js:409,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,50,ppm,"verdict: 'For most outdoor pools, a combination strategy works best: use trichlor tablets early in the season when CYA needs to be establish",unspecified,saltwater_chlorine_generator,target_range,scripts/generate-comparison-pages.js:411,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,80,ppm,"['CYA target', 'Slightly higher: 60–80 ppm', 'Standard: 30–50 ppm (outdoor pools)']",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:445,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-comparison-pages.js,generator_script,cyanuric_acid,50,ppm,"['CYA target', 'Slightly higher: 60–80 ppm', 'Standard: 30–50 ppm (outdoor pools)']",unspecified,unspecified,target_range,scripts/generate-comparison-pages.js:445,scripts/generate-comparison-pages.js,claim,REQUIRES_REVIEW
scripts/generate-hub-pages.js,generator_script,free_chlorine,3,ppm,"'    <p>For most residential pools, maintain <strong>1–3 ppm</strong> free chlorine. Test two to three times per week; increase after heavy ",unspecified,chlorine,target_range,scripts/generate-hub-pages.js:128,scripts/generate-hub-pages.js,claim,CONTEXTUAL
scripts/generate-hub-pages.js,generator_script,total_alkalinity,120,ppm,'    <p>Many pools use <strong>80–120 ppm</strong> total alkalinity; follow your surface and sanitizer system for specifics.</p>\n' +,unspecified,unspecified,target_range,scripts/generate-hub-pages.js:181,scripts/generate-hub-pages.js,claim,CONTEXTUAL
scripts/generate-pool-system-hub.js,generator_script,ph,3,ppm,"<tr><td>Free Chlorine</td><td>Sanitizes water — kills bacteria, algae, viruses</td><td>Effectiveness reduced by high pH; destroyed by UV wit",pool,chlorine,target_range,scripts/generate-pool-system-hub.js:71,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,ph,5,ppm,"<tr><td>Free Chlorine</td><td>Sanitizes water — kills bacteria, algae, viruses</td><td>Effectiveness reduced by high pH; destroyed by UV wit",pool,chlorine,target_range,scripts/generate-pool-system-hub.js:71,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,ph,120,ppm,<tr><td>Total Alkalinity</td><td>Buffers pH against sudden changes</td><td>pH stability; high TA causes pH drift upward; low TA causes wild ,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:73,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,50,ppm,<tr><td>Cyanuric Acid</td><td>Protects free chlorine from UV degradation</td><td>Chlorine availability (too high = chlorine lock); essential,pool,saltwater_chlorine_generator,target_range,scripts/generate-pool-system-hub.js:74,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,80,ppm,<tr><td>Cyanuric Acid</td><td>Protects free chlorine from UV degradation</td><td>Chlorine availability (too high = chlorine lock); essential,pool,saltwater_chlorine_generator,target_range,scripts/generate-pool-system-hub.js:74,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,calcium_hardness,400,ppm,<tr><td>Calcium Hardness</td><td>Protects surfaces and maintains water balance</td><td>Scale formation at high CH; surface etching and equip,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:75,scripts/generate-pool-system-hub.js,claim,CONTEXTUAL
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,0.5,ppm,<tr><td>Combined Chlorine</td><td>Indicates sanitation failure — chloramines from spent FC</td><td>Causes odor and irritation; consumes shoc,pool,chlorine,shock,scripts/generate-pool-system-hub.js:76,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,10,ppm,<tr><td>Shock / Oxidizer</td><td>Destroys chloramine bonds through breakpoint chlorination</td><td>Restores FC effectiveness; clears water; ,pool,chlorine,shock,scripts/generate-pool-system-hub.js:77,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,400,ppm,<tr><td>Salt (SWG only)</td><td>Generates chlorine via electrolysis in the SWG cell</td><td>Consistent FC output from generator; low salt = ,pool,saltwater_chlorine_generator,target_range,scripts/generate-pool-system-hub.js:78,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,ph,120,ppm,<li><strong>Total Alkalinity:</strong> The pH buffer. Determines how stable pH is against chemical and environmental changes. Target 80–120 ,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:85,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,calcium_hardness,400,ppm,<li><strong>Calcium Hardness:</strong> Calcium concentration in the water. Determines whether water attacks surfaces (low) or deposits scale,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:86,scripts/generate-pool-system-hub.js,claim,CONTEXTUAL
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,3,ppm,"<li><strong>Free Chlorine:</strong> Active sanitizer. Must be continuously maintained at 1–3 ppm. Consumed by bathers, UV, and organic matte",pool,chlorine,target_range,scripts/generate-pool-system-hub.js:87,scripts/generate-pool-system-hub.js,claim,CONTEXTUAL
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,50,ppm,<li><strong>Cyanuric Acid:</strong> UV stabilizer for free chlorine. Essential in all outdoor pools. Target 30–50 ppm. The only way to lower,pool,chlorine,target_range,scripts/generate-pool-system-hub.js:88,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,cyanuric_acid,30,ppm,<li><strong>Cyanuric Acid (CYA)</strong> — verify stabilizer level; add if below 30 ppm; plan drain if above 80 ppm</li>,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:98,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,cyanuric_acid,80,ppm,<li><strong>Cyanuric Acid (CYA)</strong> — verify stabilizer level; add if below 30 ppm; plan drain if above 80 ppm</li>,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:98,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,calcium_hardness,400,ppm,<li><strong>Calcium Hardness</strong> — check monthly; adjust if outside 200–400 ppm range</li>,pool,unspecified,target_range,scripts/generate-pool-system-hub.js:99,scripts/generate-pool-system-hub.js,claim,CONTEXTUAL
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,0.5,ppm,"<li><strong>Combined Chlorine</strong> — calculate CC = TC − FC; if above 0.5 ppm, plan breakpoint shock</li>",pool,chlorine,shock,scripts/generate-pool-system-hub.js:100,scripts/generate-pool-system-hub.js,calculation,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,free_chlorine,50,ppm,<tr><td>FC crashes overnight</td><td>Algae demand; CYA too low; high phosphates</td><td>FC zero in morning after dosing at night</td><td>Tes,pool,unspecified,shock,scripts/generate-pool-system-hub.js:110,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,ph,90,ppm,<tr><td>pH won't stay down</td><td>Total alkalinity too high; SWG electrolysis; CO2 off-gassing</td><td>Acid added but pH returns within day,pool,saltwater_chlorine_generator,target_range,scripts/generate-pool-system-hub.js:111,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-pool-system-hub.js,generator_script,(unmatched),3,ppm,<li>Typical range: 1–3 ppm chlorine</li>,pool,chlorine,target_range,scripts/generate-pool-system-hub.js:169,scripts/generate-pool-system-hub.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,(unmatched),3,ppm,<li>Typical range: 1–3 ppm chlorine</li>,unspecified,chlorine,target_range,scripts/generate-question-pages.js:145,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,1,ppm,"['Low FC (&lt;1 ppm)', 'Insufficient sanitization allows bacteria and algae growth', 'Shock pool to 10 ppm FC; test and adjust pH first'],",pool,unspecified,shock,scripts/generate-question-pages.js:180,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,10,ppm,"['Low FC (&lt;1 ppm)', 'Insufficient sanitization allows bacteria and algae growth', 'Shock pool to 10 ppm FC; test and adjust pH first'],",pool,unspecified,shock,scripts/generate-question-pages.js:180,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,120,ppm,"['High alkalinity', 'Carbonate clouds form in high-TA, high-pH conditions', 'Lower TA with acid-aerate method; target 80–120 ppm'],",unspecified,unspecified,target_range,scripts/generate-question-pages.js:182,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,1,ppm,"'If FC is below 1 ppm, shock the pool immediately at a full 1 lb per 10,000 gallons.',",pool,unspecified,shock,scripts/generate-question-pages.js:190,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,1,lb,"'If FC is below 1 ppm, shock the pool immediately at a full 1 lb per 10,000 gallons.',",pool,unspecified,shock,scripts/generate-question-pages.js:190,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,0,gallons,"'If FC is below 1 ppm, shock the pool immediately at a full 1 lb per 10,000 gallons.',",pool,unspecified,shock,scripts/generate-question-pages.js:190,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,3,ppm,"['Is cloudy water safe to swim in?', 'No. Cloudy water reduces visibility (a drowning risk) and is usually caused by low chlorine or high mi",unspecified,chlorine,target_range,scripts/generate-question-pages.js:201,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,104,°f,"explanation: 'Hot tub water odor has a small number of root causes, but the most common by far is combined chlorine (chloramines). When free",both,chlorine,troubleshooting,scripts/generate-question-pages.js:221,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"explanation: 'Hot tub water odor has a small number of root causes, but the most common by far is combined chlorine (chloramines). When free",both,chlorine,troubleshooting,scripts/generate-question-pages.js:221,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"['Bacteria growth', 'Insufficient sanitizer at hot tub temperatures', 'Add chlorine immediately; raise FC to 5 ppm minimum'],",hot_tub,chlorine,target_range,scripts/generate-question-pages.js:225,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,ph,120,ppm,"'After refilling, balance all chemistry fresh: pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:236,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,250,ppm,"'After refilling, balance all chemistry fresh: pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:236,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,5,ppm,"'After refilling, balance all chemistry fresh: pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:236,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"metaDesc: 'Can you swim after shocking a pool? Wait until FC drops below 5 ppm — usually 8–24 hours. Wait times by shock dose, and how to sp",pool,unspecified,shock,scripts/generate-question-pages.js:254,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,quickAnswer: 'Wait until free chlorine drops below 5 ppm before swimming after shocking — typically 8–24 hours depending on shock dose and s,unspecified,chlorine,shock,scripts/generate-question-pages.js:255,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,20,ppm,quickAnswer: 'Wait until free chlorine drops below 5 ppm before swimming after shocking — typically 8–24 hours depending on shock dose and s,unspecified,chlorine,shock,scripts/generate-question-pages.js:255,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"'Safe swimming threshold: FC below 5 ppm; ideally 1–3 ppm',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:257,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,3,ppm,"'Safe swimming threshold: FC below 5 ppm; ideally 1–3 ppm',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:257,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,explanation: 'Pool shock raises free chlorine to levels high enough to oxidize chloramines and kill algae — but those same elevated FC level,pool,chlorine,shock,scripts/generate-question-pages.js:262,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,(unmatched),1,lb,"['Normal weekly shock (1 lb/10k gal)', '8–15 ppm', '8–24 hours with pump running + sun'],",unspecified,unspecified,shock,scripts/generate-question-pages.js:265,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,(unmatched),15,ppm,"['Normal weekly shock (1 lb/10k gal)', '8–15 ppm', '8–24 hours with pump running + sun'],",unspecified,unspecified,shock,scripts/generate-question-pages.js:265,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,algae,30,ppm,"['Algae treatment (double/triple shock)', '15–30 ppm', '24–48 hours; test before swimming'],",unspecified,unspecified,shock,scripts/generate-question-pages.js:266,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,30,ppm,"['Extreme over-shock', 'FC &gt;30 ppm', '48–72 hours or partial drain/refill required'],",unspecified,unspecified,shock,scripts/generate-question-pages.js:267,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,(unmatched),20,ppm,"['Hot tub shock (dichlor)', '10–20 ppm spa volume', '4–8 hours; test before soaking']",hot_tub,chlorine,shock,scripts/generate-question-pages.js:268,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"'If FC is still above 5 ppm, continue running the pump and retest every 2–4 hours.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:274,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,20,ppm,"'For FC above 20 ppm, consider draining 15–20% of the pool and refilling with fresh water.',",pool,unspecified,target_range,scripts/generate-question-pages.js:275,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,5,ppm,"'Once FC reads below 5 ppm, confirm pH is 7.2–7.6 before allowing swimmers to enter.'",unspecified,unspecified,target_range,scripts/generate-question-pages.js:277,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,10,ppm,"['What happens if you swim in a shocked pool?', 'Swimming with FC above 10 ppm causes eye redness, skin irritation, throat and nasal irritat",pool,unspecified,shock,scripts/generate-question-pages.js:283,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,1,lb,"['Can I shock the pool in the morning and swim at night?', 'For a standard weekly maintenance shock (1 lb per 10,000 gallons), FC typically ",pool,unspecified,shock,scripts/generate-question-pages.js:284,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,0,gallons,"['Can I shock the pool in the morning and swim at night?', 'For a standard weekly maintenance shock (1 lb per 10,000 gallons), FC typically ",pool,unspecified,shock,scripts/generate-question-pages.js:284,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,15,ppm,"['Can I shock the pool in the morning and swim at night?', 'For a standard weekly maintenance shock (1 lb per 10,000 gallons), FC typically ",pool,unspecified,shock,scripts/generate-question-pages.js:284,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"['Can I shock the pool in the morning and swim at night?', 'For a standard weekly maintenance shock (1 lb per 10,000 gallons), FC typically ",pool,unspecified,shock,scripts/generate-question-pages.js:284,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"['Can I shock the pool in the morning and swim at night?', 'For a standard weekly maintenance shock (1 lb per 10,000 gallons), FC typically ",pool,unspecified,shock,scripts/generate-question-pages.js:284,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,20,ppm,"['How do I make FC drop faster after shocking?', 'Remove the pool cover to maximize sunlight exposure (UV breaks down chlorine fastest). Kee",pool,chlorine,shock,scripts/generate-question-pages.js:285,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,5,ppm,"['Can children swim after shocking sooner than adults?', 'No — children are actually more sensitive to high chlorine levels than adults beca",unspecified,chlorine,shock,scripts/generate-question-pages.js:286,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,3,ppm,"['Can children swim after shocking sooner than adults?', 'No — children are actually more sensitive to high chlorine levels than adults beca",unspecified,chlorine,shock,scripts/generate-question-pages.js:286,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,free_chlorine,1,ppm,"'Shock the pool if FC has dropped below 1 ppm or significant rain (1+ inch) occurred.',",pool,unspecified,shock,scripts/generate-question-pages.js:314,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,total_alkalinity,80,ppm,"'Add sodium bicarbonate if TA has dropped below 80 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:315,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,cyanuric_acid,30,ppm,"'Add CYA stabilizer if it has dropped below 30 ppm (outdoor pools only).',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:316,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,100,ppm,"'CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized',",unspecified,chlorine,target_range,scripts/generate-question-pages.js:338,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,5,ppm,"explanation: 'When a pool is green despite normal-looking chlorine readings, the chlorine is almost always present but unable to work. The m",pool,chlorine,target_range,scripts/generate-question-pages.js:342,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,1,ppm,"explanation: 'When a pool is green despite normal-looking chlorine readings, the chlorine is almost always present but unable to work. The m",pool,chlorine,target_range,scripts/generate-question-pages.js:342,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,100,ppm,"explanation: 'When a pool is green despite normal-looking chlorine readings, the chlorine is almost always present but unable to work. The m",pool,chlorine,target_range,scripts/generate-question-pages.js:342,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,0,ppm,"explanation: 'When a pool is green despite normal-looking chlorine readings, the chlorine is almost always present but unable to work. The m",pool,chlorine,target_range,scripts/generate-question-pages.js:342,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,100,ppm,"['CYA too high (&gt;100 ppm)', 'Chlorine lock: FC bound by excess stabilizer and unavailable', 'Drain 30–50%; refill; rebalance CYA to 30–50",unspecified,chlorine,target_range,scripts/generate-question-pages.js:346,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,free_chlorine,50,ppm,"['CYA too high (&gt;100 ppm)', 'Chlorine lock: FC bound by excess stabilizer and unavailable', 'Drain 30–50%; refill; rebalance CYA to 30–50",unspecified,chlorine,target_range,scripts/generate-question-pages.js:346,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,cyanuric_acid,80,ppm,"'Test CYA. If above 80 ppm, plan a partial drain (30–50%) and refill to dilute CYA.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:353,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,calcium_hardness,150,ppm,"'Low calcium hardness (below 150 ppm) makes water prone to stable foam bubbles',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:379,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,calcium_hardness,150,ppm,"['Low calcium hardness (&lt;150 ppm)', 'Soft water forms more stable foam bubbles', 'Raise CH to 150–250 ppm with calcium chloride'],",unspecified,unspecified,target_range,scripts/generate-question-pages.js:387,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,calcium_hardness,250,ppm,"['Low calcium hardness (&lt;150 ppm)', 'Soft water forms more stable foam bubbles', 'Raise CH to 150–250 ppm with calcium chloride'],",unspecified,unspecified,target_range,scripts/generate-question-pages.js:387,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,calcium_hardness,150,ppm,"'Test calcium hardness — if below 150 ppm, add calcium chloride to raise it to 150–250 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:394,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,calcium_hardness,250,ppm,"'Test calcium hardness — if below 150 ppm, add calcium chloride to raise it to 150–250 ppm.',",unspecified,unspecified,target_range,scripts/generate-question-pages.js:394,scripts/generate-question-pages.js,claim,CONTEXTUAL
scripts/generate-question-pages.js,generator_script,ph,120,ppm,"'After refilling, balance all chemistry fresh (pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm) before first use.'",unspecified,unspecified,target_range,scripts/generate-question-pages.js:399,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,250,ppm,"'After refilling, balance all chemistry fresh (pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm) before first use.'",unspecified,unspecified,target_range,scripts/generate-question-pages.js:399,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,ph,5,ppm,"'After refilling, balance all chemistry fresh (pH 7.4, TA 80–120 ppm, CH 150–250 ppm, FC 3–5 ppm) before first use.'",unspecified,unspecified,target_range,scripts/generate-question-pages.js:399,scripts/generate-question-pages.js,claim,REQUIRES_REVIEW
scripts/generate-question-pages.js,generator_script,calcium_hardness,250,ppm,"['How do I prevent foam in my hot tub?', 'The most effective prevention: shower before soaking (removes lotions, oils, cosmetics), rinse swi",hot_tub,unspecified,target_range,scripts/generate-question-pages.js:407,scripts/generate-question-pages.js,claim,CONTEXTUAL
