url,page_type,cluster,primary_intent,secondary_intent,word_count,content_quality_status,duplication_risk,seasonality,topical_depth,evidence_status,action,priority,reason
"https://waterbalancetools.com/glossary/oxidizer","glossary-term","glossary","glossary","informational","159","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/ozone","glossary-term","glossary","glossary","informational","202","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/partial-drain","glossary-term","glossary","glossary","informational","208","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/parts-per-million","glossary-term","glossary","glossary","informational","219","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/ph-bounce","glossary-term","glossary","glossary","informational","174","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/ph-increaser","glossary-term","glossary","glossary","informational","210","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/ph","glossary-term","glossary","glossary","informational","232","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/phosphates","glossary-term","glossary","glossary","informational","206","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pink-slime","glossary-term","glossary","glossary","informational","193","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-chemistry-reference","glossary-term","glossary","glossary","informational","163","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-maintenance-schedule","glossary-term","glossary","glossary","informational","167","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-pump","glossary-term","glossary","glossary","informational","217","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-safety-equipment","glossary-term","glossary","glossary","informational","189","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-shock-schedule","glossary-term","glossary","glossary","informational","179","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-turnover-rate","glossary-term","glossary","glossary","informational","185","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-volume-reference","glossary-term","glossary","glossary","informational","164","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pool-volume","glossary-term","glossary","glossary","informational","207","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pressure-gauge","glossary-term","glossary","glossary","informational","174","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/pump-turnover","glossary-term","glossary","glossary","informational","227","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/reagent","glossary-term","glossary","glossary","informational","172","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/return-jet","glossary-term","glossary","glossary","informational","176","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/salt-chlorination","glossary-term","glossary","glossary","informational","178","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sand-filter","glossary-term","glossary","glossary","informational","210","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sanitizer","glossary-term","glossary","glossary","informational","162","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/saturated-ph","glossary-term","glossary","glossary","informational","188","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/saturation-index","glossary-term","glossary","glossary","informational","196","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/scale-inhibitor","glossary-term","glossary","glossary","informational","161","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/scaling-water","glossary-term","glossary","glossary","informational","164","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/shock-dosage","glossary-term","glossary","glossary","informational","200","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/shock","glossary-term","glossary","glossary","informational","233","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/skimmer","glossary-term","glossary","glossary","informational","210","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sodium-bicarbonate","glossary-term","glossary","glossary","informational","205","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sodium-bisulfate","glossary-term","glossary","glossary","informational","202","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sodium-carbonate","glossary-term","glossary","glossary","informational","198","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/sodium-hypochlorite","glossary-term","glossary","glossary","informational","208","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/superchlorination","glossary-term","glossary","glossary","informational","223","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/test-strip","glossary-term","glossary","glossary","informational","186","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/total-alkalinity","glossary-term","glossary","glossary","informational","233","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/total-chlorine","glossary-term","glossary","glossary","informational","207","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/total-dissolved-solids","glossary-term","glossary","glossary","informational","236","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/total-hardness","glossary-term","glossary","glossary","informational","195","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/trichlor","glossary-term","glossary","glossary","informational","220","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/turbidity","glossary-term","glossary","glossary","informational","173","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/uv-sanitization","glossary-term","glossary","glossary","informational","184","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/water-balance-checklist","glossary-term","glossary","glossary","informational","187","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/water-temperature","glossary-term","glossary","glossary","informational","198","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/water-test-log","glossary-term","glossary","glossary","informational","191","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/winterization","glossary-term","glossary","glossary","informational","219","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/advanced/chlorine-breakdown-sunlight","guide","guides/advanced","advanced","question_answer","407","STRONG","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/advanced/chlorine-vs-saltwater","guide","guides/advanced","advanced","question_answer","465","STRONG","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/advanced/cya-stabilizer-explained","guide","guides/advanced","advanced","question_answer","356","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/advanced/","guide","guides/advanced","advanced","informational","382","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/advanced/pool-chemistry-balance-explained","guide","guides/advanced","advanced","question_answer","393","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/alkalinity-guide","guide","guides","guides","informational","213","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/chlorine-guide","guide","guides","guides","informational","356","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/chlorine/chlorine-too-high-after-shocking","guide","guides/chlorine","chlorine","informational","441","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/chlorine/free-chlorine-vs-total-chlorine","guide","guides/chlorine","chlorine","informational","436","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/chlorine/how-often-should-i-shock-my-pool","guide","guides/chlorine","chlorine","informational","485","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/chlorine/","guide","guides/chlorine","chlorine","informational","453","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/chlorine/why-pool-chlorine-disappears-overnight","guide","guides/chlorine","chlorine","informational","474","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/chlorine/why-pool-wont-hold-chlorine","guide","guides/chlorine","chlorine","informational","412","STRONG","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/edge-cases/high-cya-chlorine-lock","guide","guides/edge-cases","edge_cases","informational","247","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/edge-cases/","guide","guides/edge-cases","edge_cases","informational","472","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/edge-cases/over-shocking-pool-effects","guide","guides/edge-cases","edge_cases","informational","237","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/edge-cases/pool-temperature-effect-chlorine","guide","guides/edge-cases","edge_cases","informational","230","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/edge-cases/rain-effect-on-pool-chemistry","guide","guides/edge-cases","edge_cases","informational","238","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/edge-cases/swimming-after-shocking-pool","guide","guides/edge-cases","edge_cases","informational","252","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/hot-tub-chemistry","guide","guides","guides","informational","213","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/hot-tub-maintenance","guide","guides","guides","informational","223","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/hot-tub/hot-tub-alkalinity-too-high","guide","guides/hot-tub","hot_tubs","informational","415","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-high","guide","guides/hot-tub","hot_tubs","informational","446","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-low","guide","guides/hot-tub","hot_tubs","informational","409","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/hot-tub/hot-tub-ph-too-low","guide","guides/hot-tub","hot_tubs","informational","416","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.4 -- strong across the rubric."
"https://waterbalancetools.com/guides/hot-tub/how-often-to-shock-a-hot-tub","guide","guides/hot-tub","hot_tubs","informational","408","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.4 -- strong across the rubric."
"https://waterbalancetools.com/guides/hot-tub/","guide","guides/hot-tub","hot_tubs","informational","466","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/","guide-hub","guides","guides","informational","472","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/ph-guide","guide","guides","guides","informational","244","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/ph/can-you-swim-in-high-ph-water","guide","guides/ph","ph","question_answer","491","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/ph/does-rain-lower-pool-ph","guide","guides/ph","ph","question_answer","496","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/guides/ph/how-to-lower-pool-ph","guide","guides/ph","ph","question_answer","572","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/ph/","guide","guides/ph","ph","informational","438","ADEQUATE","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/ph/what-causes-high-pool-ph","guide","guides/ph","ph","question_answer","523","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/ph/why-pool-ph-keeps-rising","guide","guides/ph","ph","question_answer","581","STRONG","LOW","pool_season_leaning","clustered","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/pool-chemistry-basics","guide","guides","guides","informational","314","ADEQUATE","MEDIUM","not_applicable","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/questions/can-rain-affect-pool-chemistry","question-page","guides/questions","guides/questions","question_answer","689","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/questions/can-you-swim-after-shocking-a-pool","question-page","guides/questions","guides/questions","question_answer","720","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/questions/","question-page","guides/questions","guides/questions","informational","520","ADEQUATE","MEDIUM","pool_season_leaning","standalone","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/questions/why-does-hot-tub-water-smell","question-page","guides/questions","guides/questions","question_answer","775","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/questions/why-does-pool-water-turn-cloudy","question-page","guides/questions","guides/questions","question_answer","746","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/questions/why-is-my-hot-tub-foamy","question-page","guides/questions","guides/questions","question_answer","769","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/questions/why-is-my-pool-green-but-chlorine-is-high","question-page","guides/questions","guides/questions","question_answer","772","STRONG","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/guides/seasonal/closing-pool-chemistry-winter","guide","guides/seasonal","seasonal","informational","230","ADEQUATE","LOW","hot_tub_year_round","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/seasonal/","guide","guides/seasonal","seasonal","informational","386","ADEQUATE","LOW","hot_tub_year_round","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/guides/seasonal/opening-pool-chemistry-checklist","guide","guides/seasonal","seasonal","informational","257","ADEQUATE","LOW","hot_tub_year_round","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/seasonal/summer-high-chlorine-demand","guide","guides/seasonal","seasonal","informational","218","ADEQUATE","LOW","hot_tub_year_round","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/guides/seasonal/winter-pool-maintenance-chemistry","guide","guides/seasonal","seasonal","informational","242","ADEQUATE","LOW","hot_tub_year_round","clustered","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/hot-tub-chemical-levels-chart","chart","root","root","question_answer","412","STRONG","LOW","not_applicable","standalone","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/hot-tub-chlorine-levels-chart","chart","root","root","question_answer","426","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.8 -- strong across the rubric."
"https://waterbalancetools.com/","homepage","root","root","question_answer","368","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.3 -- strong across the rubric."
"https://waterbalancetools.com/legal/","legal","legal","legal","informational","246","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/legal/legal","legal","legal","legal","informational","427","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/legal/ownership","legal","legal","legal","informational","82","ADEQUATE","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=82 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/maintenance/how-often-add-chlorine-pool","maintenance-guide","maintenance","maintenance","question_answer","205","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.3 -- strong across the rubric."
"https://waterbalancetools.com/maintenance/how-to-balance-pool-water","maintenance-guide","maintenance","maintenance","informational","158","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/maintenance/how-to-fix-cloudy-hot-tub","maintenance-guide","maintenance","maintenance","informational","172","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/maintenance/","maintenance-hub","maintenance","maintenance","informational","336","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/calculation-assumptions/","methodology","methodology/calculation-assumptions","methodology/calculation-assumptions","informational","386","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/calculation-methodology/","methodology","methodology/calculation-methodology","methodology/calculation-methodology","informational","377","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/confidence-system/","methodology","methodology/confidence-system","methodology/confidence-system","informational","296","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/formula-selection/","methodology","methodology/formula-selection","methodology/formula-selection","informational","276","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/","methodology","methodology","methodology","informational","54","WEAK","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=54 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/methodology/known-limitations/","methodology","methodology/known-limitations","methodology/known-limitations","informational","384","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/precision-policy/","methodology","methodology/precision-policy","methodology/precision-policy","informational","297","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/methodology/rounding-policy/","methodology","methodology/rounding-policy","methodology/rounding-policy","informational","327","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/pool-alkalinity-levels-chart","chart","root","root","question_answer","407","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/pool-chemical-levels-chart","chart","root","root","question_answer","357","STRONG","LOW","not_applicable","standalone","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/pool-chemistry-system","chart","root","root","informational","1212","STRONG","LOW","not_applicable","standalone","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/pool-chlorine-levels-chart","chart","root","root","question_answer","389","STRONG","LOW","not_applicable","standalone","uncited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/pool-cya-levels-chart","chart","root","root","question_answer","367","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.6 -- strong across the rubric."
"https://waterbalancetools.com/pool-ph-levels-chart","chart","root","root","question_answer","297","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.4 -- strong across the rubric."
"https://waterbalancetools.com/printable/maintenance-checklist","printable","printable","printable","informational","91","ADEQUATE","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=91 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/printables/airbnb-pool-turnover-checklist","printable","printables","printables","informational","124","ADEQUATE","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=124 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/printables/hot-tub-maintenance-log","printable","printables","printables","informational","30","WEAK","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=30 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/printables/pool-maintenance-checklist","printable","printables","printables","informational","84","ADEQUATE","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=84 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/programmatic/behavior/how-often-to-shock-pool","programmatic-longtail","programmatic/behavior","programmatic/behavior","question_answer","516","ADEQUATE","LOW","pool_season_leaning","standalone","uncited","DIFFERENTIATE","P2","repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
"https://waterbalancetools.com/programmatic/behavior/how-often-to-test-pool-water","programmatic-longtail","programmatic/behavior","programmatic/behavior","question_answer","505","ADEQUATE","LOW","pool_season_leaning","standalone","uncited","DIFFERENTIATE","P2","repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
"https://waterbalancetools.com/programmatic/behavior/","programmatic-subhub","programmatic/behavior","programmatic/behavior","informational","384","ADEQUATE","LOW","pool_season_leaning","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/programmatic/behavior/when-to-add-chlorine","programmatic-longtail","programmatic/behavior","programmatic/behavior","question_answer","532","ADEQUATE","LOW","pool_season_leaning","standalone","uncited","DIFFERENTIATE","P2","repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""programmatic/behavior""."
"https://waterbalancetools.com/programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool","programmatic-longtail","programmatic/chlorine","chlorine","question_answer","699","ADEQUATE","HIGH","pool_season_leaning","clustered","uncited","MERGE_CANDIDATE","P1","originality_score=1 (near-duplicate of a sibling page's body text) -- see programmatic-duplication.csv for family ""programmatic/chlorine""."
