url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/glossary/bromine,glossary/bromine.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=230; task-support signals=[none].,2,"word_count=230, heading_count=6.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=230; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/calcium-hardness,glossary/calcium-hardness.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=193; task-support signals=[none].,1,"word_count=193, heading_count=6.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=193; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/calcium-hypochlorite,glossary/calcium-hypochlorite.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=206; task-support signals=[none].,2,"word_count=206, heading_count=6.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=206; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/carbon-dioxide,glossary/carbon-dioxide.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=183; task-support signals=[none].,1,"word_count=183, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=183; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/cartridge-filter,glossary/cartridge-filter.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=204; task-support signals=[none].,2,"word_count=204, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=204; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/chemical-compatibility,glossary/chemical-compatibility.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=162; task-support signals=[none].,1,"word_count=162, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=162; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/chemical-log,glossary/chemical-log.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=206; task-support signals=[none].,2,"word_count=206, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=206; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/chemical-storage,glossary/chemical-storage.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=177; task-support signals=[none].,1,"word_count=177, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=177; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/chloramine,glossary/chloramine.html,glossary,3,"Max 6-word-shingle Jaccard similarity to sibling page ""glossary/combined-chlorine.html"" in cluster ""glossary"" is 0.17.",1,word_count=203; task-support signals=[none].,2,"word_count=203, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=203; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/chlorine-demand,glossary/chlorine-demand.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=201; task-support signals=[none].,2,"word_count=201, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=201; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/chlorine-stabilizer,glossary/chlorine-stabilizer.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=209; task-support signals=[none].,2,"word_count=209, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=209; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/clarifier,glossary/clarifier.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=179; task-support signals=[none].,1,"word_count=179, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=179; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/closing-chemical-kit,glossary/closing-chemical-kit.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=164; task-support signals=[none].,1,"word_count=164, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=164; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/colorimetric-test,glossary/colorimetric-test.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=183; task-support signals=[none].,1,"word_count=183, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=183; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/combined-chlorine,glossary/combined-chlorine.html,glossary,3,"Max 6-word-shingle Jaccard similarity to sibling page ""glossary/chloramine.html"" in cluster ""glossary"" is 0.17.",1,word_count=225; task-support signals=[none].,2,"word_count=225, heading_count=6.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=225; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/conductivity,glossary/conductivity.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=172; task-support signals=[none].,1,"word_count=172, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=172; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/copper,glossary/copper.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=190; task-support signals=[none].,1,"word_count=190, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=190; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/cyanuric-acid,glossary/cyanuric-acid.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=223; task-support signals=[none].,2,"word_count=223, heading_count=6.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=223; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/de-filter,glossary/de-filter.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=211; task-support signals=[none].,2,"word_count=211, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=211; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/dead-algae,glossary/dead-algae.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=183; task-support signals=[none].,1,"word_count=183, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=183; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/dichlor,glossary/dichlor.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=216; task-support signals=[none].,2,"word_count=216, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=216; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/dilution,glossary/dilution.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=185; task-support signals=[none].,1,"word_count=185, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=185; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/dpd-test,glossary/dpd-test.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=174; task-support signals=[none].,1,"word_count=174, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=174; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/evaporation,glossary/evaporation.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=181; task-support signals=[none].,1,"word_count=181, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=181; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/filter-pressure,glossary/filter-pressure.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=179; task-support signals=[none].,1,"word_count=179, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=179; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/flocculant,glossary/flocculant.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=193; task-support signals=[none].,1,"word_count=193, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=193; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/free-chlorine,glossary/free-chlorine.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=215; task-support signals=[none].,2,"word_count=215, heading_count=6.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=215; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/gpm,glossary/gpm.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=209; task-support signals=[none].,2,"word_count=209, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=209; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/green-algae,glossary/green-algae.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=182; task-support signals=[none].,1,"word_count=182, heading_count=5.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=182; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/hypochlorous-acid,glossary/hypochlorous-acid.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=191; task-support signals=[none].,1,"word_count=191, heading_count=5.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=191; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/,glossary/index.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=2298; task-support signals=[none].,3,"word_count=2298, heading_count=21.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=131 chars, h1_count=1.",1,word_count=2298; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.9
https://waterbalancetools.com/glossary/iron,glossary/iron.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=192; task-support signals=[none].,1,"word_count=192, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=192; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/langelier-saturation-index,glossary/langelier-saturation-index.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=226; task-support signals=[none].,2,"word_count=226, heading_count=6.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=226; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/main-drain,glossary/main-drain.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=198; task-support signals=[none].,1,"word_count=198, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=198; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/metal-sequestrant,glossary/metal-sequestrant.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=192; task-support signals=[none].,1,"word_count=192, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=192; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/multiport-valve,glossary/multiport-valve.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=183; task-support signals=[none].,1,"word_count=183, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=183; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/muriatic-acid,glossary/muriatic-acid.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=200; task-support signals=[none].,2,"word_count=200, heading_count=6.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=200; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/mustard-algae,glossary/mustard-algae.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=188; task-support signals=[none].,1,"word_count=188, heading_count=5.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=188; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/opening-chemical-kit,glossary/opening-chemical-kit.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=195; task-support signals=[none].,1,"word_count=195, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=195; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/orp,glossary/orp.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=196; task-support signals=[none].,1,"word_count=196, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=196; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/oto-test,glossary/oto-test.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=175; task-support signals=[none].,1,"word_count=175, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=175; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
