url,file_path,page_type,cluster,silo,generator,title,h1,meta_description,canonical,robots,word_count,visible_text_count,heading_count,internal_link_count,external_link_count,incoming_internal_links,outgoing_internal_links,schema_types,faq_count,quick_answer_present,key_takeaways_present,last_updated_present,author_present,source_links_present,calculator_present,table_present,primary_cta,indexability,sitemap_presence,redirect_status_if_known
https://waterbalancetools.com/glossary/colorimetric-test,glossary/colorimetric-test.html,glossary-term,glossary,glossary,generate-glossary.js,Colorimetric Test: Definition | Glossary | WaterBalanceTools,Colorimetric Test,A colorimetric test measures water chemistry by observing the colour change of a reagent added to a water sample. Plain-language definition with target value...,https://waterbalancetools.com/glossary/colorimetric-test,"index, follow",183,183,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/combined-chlorine,glossary/combined-chlorine.html,glossary-term,glossary,glossary,generate-glossary.js,Combined Chlorine: Definition | Glossary | WaterBalanceTools,Combined Chlorine,Combined chlorine is the portion of total chlorine that has reacted with nitrogen compounds and is no longer an effective sanitiser. Plain-language definitio...,https://waterbalancetools.com/glossary/combined-chlorine,"index, follow",225,225,6,31,0,4,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/conductivity,glossary/conductivity.html,glossary-term,glossary,glossary,generate-glossary.js,Conductivity: Definition | Glossary | WaterBalanceTools,Conductivity,"Conductivity is a measure of water's ability to conduct electricity, which increases with the concentration of dissolved ions. Plain-language definition with...",https://waterbalancetools.com/glossary/conductivity,"index, follow",172,172,5,21,0,1,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/copper,glossary/copper.html,glossary-term,glossary,glossary,generate-glossary.js,Copper (Pool Water): Definition | Glossary | WaterBalanceTools,Copper (Pool Water),Copper is a dissolved metal found in some pool water that causes blue-green staining when oxidised. Plain-language definition with target values and related ...,https://waterbalancetools.com/glossary/copper,"index, follow",190,190,6,25,0,2,25,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/cyanuric-acid,glossary/cyanuric-acid.html,glossary-term,glossary,glossary,generate-glossary.js,Cyanuric Acid: Definition | Glossary | WaterBalanceTools,Cyanuric Acid,"Cyanuric acid is a stabilizing compound that forms a reversible bond with free chlorine in pool water, protecting it from UV degradation. Plain-language defi...",https://waterbalancetools.com/glossary/cyanuric-acid,"index, follow",223,223,6,29,0,5,29,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/de-filter,glossary/de-filter.html,glossary-term,glossary,glossary,generate-glossary.js,DE Filter: Definition | Glossary | WaterBalanceTools,DE Filter,A DE (diatomaceous earth) filter uses diatomaceous earth powder coated on internal grids to filter pool water to 3–5 micron fineness. Plain-language definiti...,https://waterbalancetools.com/glossary/de-filter,"index, follow",211,211,6,27,0,2,27,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/dead-algae,glossary/dead-algae.html,glossary-term,glossary,glossary,generate-glossary.js,Dead Algae: Definition | Glossary | WaterBalanceTools,Dead Algae,"Dead algae is killed algae cells that remain suspended or settled in pool water after shock treatment, causing grey or white cloudiness. Plain-language defin...",https://waterbalancetools.com/glossary/dead-algae,"index, follow",183,183,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/dichlor,glossary/dichlor.html,glossary-term,glossary,glossary,generate-glossary.js,Dichlor: Definition | Glossary | WaterBalanceTools,Dichlor,Dichlor (sodium dichloroisocyanurate) is a fast-dissolving stabilised chlorine product that adds both free chlorine and cyanuric acid to pool water. Plain-la...,https://waterbalancetools.com/glossary/dichlor,"index, follow",216,216,6,28,0,3,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/dilution,glossary/dilution.html,glossary-term,glossary,glossary,generate-glossary.js,Dilution: Definition | Glossary | WaterBalanceTools,Dilution,"Dilution refers to the reduction in chemical concentration in pool water caused by adding water (rain, refill, splash-out). Plain-language definition with ta...",https://waterbalancetools.com/glossary/dilution,"index, follow",185,185,5,21,0,1,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/dpd-test,glossary/dpd-test.html,glossary-term,glossary,glossary,generate-glossary.js,DPD Test: Definition | Glossary | WaterBalanceTools,DPD Test,"DPD (N,N-diethyl-p-phenylenediamine) is the standard reagent used in liquid test kits to measure free chlorine and total chlorine. Plain-language definition ...",https://waterbalancetools.com/glossary/dpd-test,"index, follow",174,174,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/evaporation,glossary/evaporation.html,glossary-term,glossary,glossary,generate-glossary.js,Evaporation: Definition | Glossary | WaterBalanceTools,Evaporation,"Evaporation is the loss of water from a pool's surface as water molecules escape into the air, which concentrates dissolved chemicals and raises TDS. Plain-l...",https://waterbalancetools.com/glossary/evaporation,"index, follow",181,181,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/filter-pressure,glossary/filter-pressure.html,glossary-term,glossary,glossary,generate-glossary.js,Filter Pressure: Definition | Glossary | WaterBalanceTools,Filter Pressure,"Filter pressure is the water pressure reading on the filter pressure gauge, measured in psi (pounds per square inch). Plain-language definition with target v...",https://waterbalancetools.com/glossary/filter-pressure,"index, follow",179,179,5,20,0,5,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/flocculant,glossary/flocculant.html,glossary-term,glossary,glossary,generate-glossary.js,Flocculant: Definition | Glossary | WaterBalanceTools,Flocculant,A pool flocculant is a coagulating agent that causes all suspended particles to clump and sink to the pool floor for vacuuming to waste. Plain-language defin...,https://waterbalancetools.com/glossary/flocculant,"index, follow",193,193,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/free-chlorine,glossary/free-chlorine.html,glossary-term,glossary,glossary,generate-glossary.js,Free Chlorine: Definition | Glossary | WaterBalanceTools,Free Chlorine,"Free chlorine is the concentration of active, unsaturated chlorine available in pool water to sanitise and disinfect. Plain-language definition with target v...",https://waterbalancetools.com/glossary/free-chlorine,"index, follow",215,215,6,34,0,6,34,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/gpm,glossary/gpm.html,glossary-term,glossary,glossary,generate-glossary.js,GPM (Gallons Per Minute): Definition | Glossary | WaterBalanceTools,GPM (Gallons Per Minute),GPM is the unit measuring the flow rate of water through a pool pump or other equipment. Plain-language definition with target values and related pool chemis...,https://waterbalancetools.com/glossary/gpm,"index, follow",209,209,6,29,0,3,29,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/green-algae,glossary/green-algae.html,glossary-term,glossary,glossary,generate-glossary.js,Green Algae: Definition | Glossary | WaterBalanceTools,Green Algae,"Green algae is the most common pool algae species, causing water to turn green or teal and surfaces to become slippery. Plain-language definition with target...",https://waterbalancetools.com/glossary/green-algae,"index, follow",182,182,5,22,0,3,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/hypochlorous-acid,glossary/hypochlorous-acid.html,glossary-term,glossary,glossary,generate-glossary.js,Hypochlorous Acid: Definition | Glossary | WaterBalanceTools,Hypochlorous Acid,"Hypochlorous acid (HOCl) is the active, bactericidal form of chlorine in pool water, responsible for killing pathogens. Plain-language definition with target...",https://waterbalancetools.com/glossary/hypochlorous-acid,"index, follow",191,191,5,22,0,1,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/,glossary/index.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Chemistry Glossary | WaterBalanceTools,Pool & Hot Tub Water Chemistry Glossary,"Definitions for pool and hot tub water chemistry terms — free chlorine, pH, total alkalinity, CYA, calcium hardness, LSI, and more.",https://waterbalancetools.com/glossary,"index, follow",2298,2298,21,122,0,132,122,BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/iron,glossary/iron.html,glossary-term,glossary,glossary,generate-glossary.js,Iron (Pool Water): Definition | Glossary | WaterBalanceTools,Iron (Pool Water),Iron in pool water is a dissolved metal that can cause reddish-brown staining when oxidised by chlorine or shock treatment. Plain-language definition with ta...,https://waterbalancetools.com/glossary/iron,"index, follow",192,192,6,24,0,2,24,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/langelier-saturation-index,glossary/langelier-saturation-index.html,glossary-term,glossary,glossary,generate-glossary.js,Langelier Saturation Index: Definition | Glossary | WaterBalanceTools,Langelier Saturation Index,"The Langelier Saturation Index is a calculated number that predicts whether pool water is in equilibrium with calcium carbonate, tending to corrode, or tendi...",https://waterbalancetools.com/glossary/langelier-saturation-index,"index, follow",226,226,6,31,0,3,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/main-drain,glossary/main-drain.html,glossary-term,glossary,glossary,generate-glossary.js,Main Drain: Definition | Glossary | WaterBalanceTools,Main Drain,The main drain is the fitting at the lowest point of a pool that allows the pool to be completely drained and provides a second suction point for the pump. P...,https://waterbalancetools.com/glossary/main-drain,"index, follow",198,198,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/metal-sequestrant,glossary/metal-sequestrant.html,glossary-term,glossary,glossary,generate-glossary.js,Metal Sequestrant: Definition | Glossary | WaterBalanceTools,Metal Sequestrant,"A metal sequestrant is a pool chemical that binds dissolved metals (iron, copper, manganese) to prevent them from staining pool surfaces. Plain-language defi...",https://waterbalancetools.com/glossary/metal-sequestrant,"index, follow",192,192,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/multiport-valve,glossary/multiport-valve.html,glossary-term,glossary,glossary,generate-glossary.js,Multiport Valve: Definition | Glossary | WaterBalanceTools,Multiport Valve,"A multiport valve is the control valve on a sand or DE filter that selects between filter, backwash, rinse, waste, and other operational modes. Plain-languag...",https://waterbalancetools.com/glossary/multiport-valve,"index, follow",183,183,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/muriatic-acid,glossary/muriatic-acid.html,glossary-term,glossary,glossary,generate-glossary.js,Muriatic Acid: Definition | Glossary | WaterBalanceTools,Muriatic Acid,Muriatic acid (dilute hydrochloric acid) is the most commonly used chemical for lowering pool pH and total alkalinity. Plain-language definition with target ...,https://waterbalancetools.com/glossary/muriatic-acid,"index, follow",200,200,6,30,0,2,30,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/mustard-algae,glossary/mustard-algae.html,glossary-term,glossary,glossary,generate-glossary.js,Mustard Algae: Definition | Glossary | WaterBalanceTools,Mustard Algae,"Mustard algae is a yellow-brown pool algae species that brushes off easily but quickly returns, caused by a chlorine-resistant strain. Plain-language definit...",https://waterbalancetools.com/glossary/mustard-algae,"index, follow",188,188,5,21,0,2,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/opening-chemical-kit,glossary/opening-chemical-kit.html,glossary-term,glossary,glossary,generate-glossary.js,Opening Chemical Kit: Definition | Glossary | WaterBalanceTools,Opening Chemical Kit,"A pool opening chemical kit is a package of chemicals assembled for spring pool opening, typically including shock, algaecide, and stain prevention. Plain-la...",https://waterbalancetools.com/glossary/opening-chemical-kit,"index, follow",195,195,5,21,0,1,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/orp,glossary/orp.html,glossary-term,glossary,glossary,generate-glossary.js,ORP (Oxidation-Reduction Potential): Definition | Glossary | WaterBalanceTools,ORP (Oxidation-Reduction Potential),ORP is the electrical potential of water measured in millivolts that indicates the overall oxidising capacity of the water. Plain-language definition with ta...,https://waterbalancetools.com/glossary/orp,"index, follow",196,196,6,25,0,2,25,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/oto-test,glossary/oto-test.html,glossary-term,glossary,glossary,generate-glossary.js,OTO Test: Definition | Glossary | WaterBalanceTools,OTO Test,OTO (orthotolidine) is an older test reagent that measures total chlorine by producing a yellow colour in chlorinated water. Plain-language definition with t...,https://waterbalancetools.com/glossary/oto-test,"index, follow",175,175,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/oxidizer,glossary/oxidizer.html,glossary-term,glossary,glossary,generate-glossary.js,Oxidizer: Definition | Glossary | WaterBalanceTools,Oxidizer,"An oxidizer is a chemical that destroys organic contaminants in pool water through oxidation, without necessarily adding sanitiser residual. Plain-language d...",https://waterbalancetools.com/glossary/oxidizer,"index, follow",159,159,5,21,0,2,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/ozone,glossary/ozone.html,glossary-term,glossary,glossary,generate-glossary.js,Ozone: Definition | Glossary | WaterBalanceTools,Ozone,"Ozone (O3) is a powerful oxidiser used in pool systems to reduce organic contamination, chlorine demand, and chloramine formation. Plain-language definition ...",https://waterbalancetools.com/glossary/ozone,"index, follow",202,202,5,24,0,1,24,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/partial-drain,glossary/partial-drain.html,glossary-term,glossary,glossary,generate-glossary.js,Partial Drain: Definition | Glossary | WaterBalanceTools,Partial Drain,A partial drain is the process of removing a portion of pool water and replacing it with fresh water to dilute accumulated dissolved compounds. Plain-languag...,https://waterbalancetools.com/glossary/partial-drain,"index, follow",208,208,5,21,0,2,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/parts-per-million,glossary/parts-per-million.html,glossary-term,glossary,glossary,generate-glossary.js,Parts Per Million: Definition | Glossary | WaterBalanceTools,Parts Per Million,"Parts per million (ppm) is the unit used to express the concentration of dissolved substances in pool water, equivalent to milligrams per liter (mg/L). Plain...",https://waterbalancetools.com/glossary/parts-per-million,"index, follow",219,219,6,28,0,2,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/ph-bounce,glossary/ph-bounce.html,glossary-term,glossary,glossary,generate-glossary.js,pH Bounce: Definition | Glossary | WaterBalanceTools,pH Bounce,"pH bounce is the condition where pool water pH swings rapidly and unpredictably, typically caused by insufficient total alkalinity. Plain-language definition...",https://waterbalancetools.com/glossary/ph-bounce,"index, follow",174,174,5,22,0,2,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/ph-increaser,glossary/ph-increaser.html,glossary-term,glossary,glossary,generate-glossary.js,pH Increaser: Definition | Glossary | WaterBalanceTools,pH Increaser,"pH increaser is a pool product that raises water pH, typically sodium carbonate (soda ash) or sodium bicarbonate. Plain-language definition with target value...",https://waterbalancetools.com/glossary/ph-increaser,"index, follow",210,210,6,28,0,1,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/ph,glossary/ph.html,glossary-term,glossary,glossary,generate-glossary.js,pH: Definition | Glossary | WaterBalanceTools,pH,"pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline), with 7. Plain-language definition ...",https://waterbalancetools.com/glossary/ph,"index, follow",232,232,6,34,0,6,34,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/phosphates,glossary/phosphates.html,glossary-term,glossary,glossary,generate-glossary.js,Phosphates: Definition | Glossary | WaterBalanceTools,Phosphates,Phosphates are nutrients present in pool water that can promote algae growth when free chlorine is inadequate. Plain-language definition with target values a...,https://waterbalancetools.com/glossary/phosphates,"index, follow",206,206,6,25,0,3,25,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pink-slime,glossary/pink-slime.html,glossary-term,glossary,glossary,generate-glossary.js,Pink Slime: Definition | Glossary | WaterBalanceTools,Pink Slime,"Pink slime is a pink or orange bacterial growth caused by Serratia marcescens or Methylobacterium species, commonly seen in hot tubs and pool fittings. Plain...",https://waterbalancetools.com/glossary/pink-slime,"index, follow",193,193,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-chemistry-reference,glossary/pool-chemistry-reference.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Chemistry Reference: Definition | Glossary | WaterBalanceTools,Pool Chemistry Reference,"A pool chemistry reference is a compiled table of target ranges, typical values, and adjustment guides for all major pool water parameters. Plain-language de...",https://waterbalancetools.com/glossary/pool-chemistry-reference,"index, follow",163,163,5,21,0,2,21,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-maintenance-schedule,glossary/pool-maintenance-schedule.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Maintenance Schedule: Definition | Glossary | WaterBalanceTools,Pool Maintenance Schedule,"A pool maintenance schedule is a written plan covering daily, weekly, monthly, and seasonal maintenance tasks for pool chemistry and equipment. Plain-languag...",https://waterbalancetools.com/glossary/pool-maintenance-schedule,"index, follow",167,167,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-pump,glossary/pool-pump.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Pump: Definition | Glossary | WaterBalanceTools,Pool Pump,"A pool pump is the mechanical device that circulates water through the filter, heater, and chlorinator, maintaining water movement and filtration. Plain-lang...",https://waterbalancetools.com/glossary/pool-pump,"index, follow",217,217,6,31,0,2,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-safety-equipment,glossary/pool-safety-equipment.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Safety Equipment: Definition | Glossary | WaterBalanceTools,Pool Safety Equipment,"Pool safety equipment includes the physical devices required to assist in pool emergency response: life ring, reaching pole, first aid kit, and emergency sig...",https://waterbalancetools.com/glossary/pool-safety-equipment,"index, follow",189,189,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-shock-schedule,glossary/pool-shock-schedule.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Shock Schedule: Definition | Glossary | WaterBalanceTools,Pool Shock Schedule,A pool shock schedule is the planned frequency and timing of pool shock treatments throughout the swimming season. Plain-language definition with target valu...,https://waterbalancetools.com/glossary/pool-shock-schedule,"index, follow",179,179,5,22,0,1,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-turnover-rate,glossary/pool-turnover-rate.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Turnover Rate: Definition | Glossary | WaterBalanceTools,Pool Turnover Rate,Pool turnover rate is the time required for the pool pump to circulate the entire pool volume through the filtration system once. Plain-language definition w...,https://waterbalancetools.com/glossary/pool-turnover-rate,"index, follow",185,185,5,22,0,2,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-volume-reference,glossary/pool-volume-reference.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Volume Reference: Definition | Glossary | WaterBalanceTools,Pool Volume Reference,"A pool volume reference is a pre-calculated table of approximate volumes for common pool dimensions, used for quick dose estimation. Plain-language definitio...",https://waterbalancetools.com/glossary/pool-volume-reference,"index, follow",164,164,5,22,0,1,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pool-volume,glossary/pool-volume.html,glossary-term,glossary,glossary,generate-glossary.js,Pool Volume: Definition | Glossary | WaterBalanceTools,Pool Volume,"Pool volume is the total capacity of a pool in gallons, used as the basis for all chemical dose calculations. Plain-language definition with target values an...",https://waterbalancetools.com/glossary/pool-volume,"index, follow",207,207,6,28,0,2,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pressure-gauge,glossary/pressure-gauge.html,glossary-term,glossary,glossary,generate-glossary.js,Pressure Gauge: Definition | Glossary | WaterBalanceTools,Pressure Gauge,"A pressure gauge on the pool filter measures water pressure inside the filter housing in psi, indicating filter cleanliness and flow resistance. Plain-langua...",https://waterbalancetools.com/glossary/pressure-gauge,"index, follow",174,174,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/pump-turnover,glossary/pump-turnover.html,glossary-term,glossary,glossary,generate-glossary.js,Pump Turnover: Definition | Glossary | WaterBalanceTools,Pump Turnover,Pump turnover is the number of times the entire pool volume passes through the filter in a 24-hour period. Plain-language definition with target values and r...,https://waterbalancetools.com/glossary/pump-turnover,"index, follow",227,227,6,29,0,5,29,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/reagent,glossary/reagent.html,glossary-term,glossary,glossary,generate-glossary.js,Reagent: Definition | Glossary | WaterBalanceTools,Reagent,A reagent is a chemical used in a water test kit that reacts with the parameter being measured to produce a measurable colour change. Plain-language definiti...,https://waterbalancetools.com/glossary/reagent,"index, follow",172,172,5,20,0,2,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/return-jet,glossary/return-jet.html,glossary-term,glossary,glossary,generate-glossary.js,Return Jet: Definition | Glossary | WaterBalanceTools,Return Jet,Return jets are the fittings in a pool wall through which filtered and treated water is returned to the pool. Plain-language definition with target values an...,https://waterbalancetools.com/glossary/return-jet,"index, follow",176,176,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/salt-chlorination,glossary/salt-chlorination.html,glossary-term,glossary,glossary,generate-glossary.js,Salt Chlorination: Definition | Glossary | WaterBalanceTools,Salt Chlorination,Salt chlorination (salt water generation) is a system that produces free chlorine continuously by electrolyzing dissolved sodium chloride in pool water. Plai...,https://waterbalancetools.com/glossary/salt-chlorination,"index, follow",178,178,5,22,0,5,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/sand-filter,glossary/sand-filter.html,glossary-term,glossary,glossary,generate-glossary.js,Sand Filter: Definition | Glossary | WaterBalanceTools,Sand Filter,A sand filter is a pool filter type that passes water through a bed of specially graded silica sand to capture particles. Plain-language definition with targ...,https://waterbalancetools.com/glossary/sand-filter,"index, follow",210,210,6,27,0,2,27,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/sanitizer,glossary/sanitizer.html,glossary-term,glossary,glossary,generate-glossary.js,Sanitizer: Definition | Glossary | WaterBalanceTools,Sanitizer,A sanitizer is a chemical agent that reduces microbial contamination in pool water to safe levels for human contact. Plain-language definition with target va...,https://waterbalancetools.com/glossary/sanitizer,"index, follow",162,162,5,23,0,2,23,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/saturated-ph,glossary/saturated-ph.html,glossary-term,glossary,glossary,generate-glossary.js,Saturated pH: Definition | Glossary | WaterBalanceTools,Saturated pH,"Saturated pH (pHs) is the theoretical pH at which pool water would be exactly in equilibrium with calcium carbonate, used in LSI calculation. Plain-language ...",https://waterbalancetools.com/glossary/saturated-ph,"index, follow",188,188,5,22,0,1,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/saturation-index,glossary/saturation-index.html,glossary-term,glossary,glossary,generate-glossary.js,Saturation Index: Definition | Glossary | WaterBalanceTools,Saturation Index,A saturation index is a calculated value predicting whether pool water will dissolve minerals (negative index) or deposit them as scale (positive index). Pla...,https://waterbalancetools.com/glossary/saturation-index,"index, follow",196,196,6,31,0,2,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,Full entity details →,INDEXABLE,true,none
https://waterbalancetools.com/glossary/scale-inhibitor,glossary/scale-inhibitor.html,glossary-term,glossary,glossary,generate-glossary.js,Scale Inhibitor: Definition | Glossary | WaterBalanceTools,Scale Inhibitor,"A scale inhibitor is a pool product that prevents calcium carbonate from precipitating onto pool surfaces, tile, and equipment. Plain-language definition wit...",https://waterbalancetools.com/glossary/scale-inhibitor,"index, follow",161,161,5,20,0,1,20,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/scaling-water,glossary/scaling-water.html,glossary-term,glossary,glossary,generate-glossary.js,Scaling Water: Definition | Glossary | WaterBalanceTools,Scaling Water,Scaling water has an LSI above +0. Plain-language definition with target values and related pool chemistry resources.,https://waterbalancetools.com/glossary/scaling-water,"index, follow",164,164,5,22,0,2,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/glossary/shock-dosage,glossary/shock-dosage.html,glossary-term,glossary,glossary,generate-glossary.js,Shock Dosage: Definition | Glossary | WaterBalanceTools,Shock Dosage,Shock dosage refers to the amount of shock product required to raise free chlorine to the target level for the pool volume and treatment goal. Plain-language...,https://waterbalancetools.com/glossary/shock-dosage,"index, follow",200,200,5,22,0,1,22,DefinedTerm;BreadcrumbList,0,false,false,true,false,true,false,false,none detected,INDEXABLE,true,none
